time_ms	origin	dest
1656000.0	37905	38015
1656000.0	33857	41227
1662000.0	3923	33466
1667000.0	6500	23628
1677000.0	4119	1327
1678000.0	11648	4047
1689000.0	39712	28115
1691000.0	36599	38815
1692000.0	37023	50485
1702000.0	6878	39195
1714000.0	34076	122
1718000.0	4833	32229
1741000.0	22953	3303
1758000.0	29572	31310
1759000.0	42422	8763
1765000.0	765	46229
1767000.0	31426	54313
1780000.0	41851	43424
1781000.0	44551	36625
1785000.0	16957	31426
1800000.0	13674	12464
1806000.0	28571	49567
1808000.0	37814	18254
1813000.0	16812	43730
1817000.0	8315	33722
1822000.0	4380	44594
1844000.0	25998	33786
1845000.0	34274	28146
1847000.0	5839	1864
1849000.0	23251	4991
1853000.0	31899	21856
1856000.0	51668	44153
1858000.0	31982	12808
1863000.0	34210	6871
1863000.0	28045	2342
1865000.0	30113	5067
1907000.0	45156	50485
1913000.0	18976	49199
1914000.0	8987	21256
1916000.0	15425	9222
1922000.0	16839	51204
1925000.0	878	8944
1931000.0	28369	52041
1932000.0	3453	8226
1937000.0	54670	3869
1950000.0	9936	44235
1951000.0	39920	27240
1955000.0	5562	38792
1963000.0	45152	32768
1969000.0	11927	4622
1974000.0	29987	3499
1984000.0	21584	12826
1986000.0	49991	15221
1990000.0	9268	16286
1991000.0	40768	45633
2001000.0	27625	26052
2006000.0	45704	26230
2009000.0	33463	33704
2022000.0	43649	4783
2023000.0	7464	53629
2024000.0	18649	19117
2028000.0	33278	1938
2031000.0	49027	38655
2033000.0	33460	35859
2034000.0	35911	32926
2035000.0	4774	37556
2040000.0	50304	8082
2066000.0	20828	32262
2068000.0	50875	6913
2071000.0	19218	2626
2084000.0	17283	35218
2089000.0	31227	7184
2093000.0	10555	26748
2099000.0	51462	50715
2105000.0	11028	7715
2132000.0	30614	31473
2135000.0	29243	18947
2138000.0	21663	50687
2142000.0	7664	15309
2147000.0	35960	49173
2147000.0	30125	33032
2165000.0	41662	49489
2169000.0	43187	24920
2181000.0	13392	30278
2189000.0	30278	52404
2189000.0	51579	47861
2192000.0	35110	4292
2203000.0	37829	36047
2208000.0	38433	37394
2219000.0	17807	6455
2229000.0	23255	28019
2235000.0	18772	50485
2236000.0	5107	32584
2240000.0	26091	16424
2242000.0	16609	52058
2245000.0	52023	50541
2247000.0	5746	52133
2250000.0	50250	30226
2278000.0	17759	44876
2280000.0	27197	26898
2293000.0	32019	29198
2293000.0	1096	10117
2295000.0	50453	11882
2311000.0	52050	47796
2329000.0	17316	50920
2331000.0	2638	11845
2332000.0	41825	30853
2337000.0	49629	41693
2340000.0	31328	18535
2340000.0	36333	33119
2343000.0	26731	285
2348000.0	40867	45517
2348000.0	38346	42857
2349000.0	13706	13702
2349000.0	29664	49051
2349000.0	10968	31807
2351000.0	15016	52818
2354000.0	45681	8695
2376000.0	32810	6560
2377000.0	49975	45572
2380000.0	32925	32279
2381000.0	6682	20204
2387000.0	15256	16644
2388000.0	51026	26122
2389000.0	12644	49387
2389000.0	37009	52459
2409000.0	42501	54770
2417000.0	28281	44929
2422000.0	25814	54767
2426000.0	21244	45929
2432000.0	45154	11801
2436000.0	35588	9958
2438000.0	46384	44551
2440000.0	34555	47006
2445000.0	6960	32208
2446000.0	39652	45543
2446000.0	23667	20365
2467000.0	15055	47607
2471000.0	31869	16703
2481000.0	45650	28083
2482000.0	55041	11630
2487000.0	43395	31744
2490000.0	46573	11035
2495000.0	16821	47819
2512000.0	7518	4134
2515000.0	9105	15467
2519000.0	9142	34155
2520000.0	30114	15859
2541000.0	47519	41595
2561000.0	34254	20624
2562000.0	9481	12251
2564000.0	45251	18449
2590000.0	37727	5442
2610000.0	23748	3248
2613000.0	26216	35172
2617000.0	48831	48742
2623000.0	21948	3964
2623000.0	48197	47833
2624000.0	34152	6763
2628000.0	24176	31705
2639000.0	51854	4992
2642000.0	50189	53443
2648000.0	54677	10698
2655000.0	9838	55027
2657000.0	51155	7425
2657000.0	19982	26905
2664000.0	42206	44159
2665000.0	6495	9101
2682000.0	30140	398
2706000.0	11640	2424
2711000.0	52465	14422
2713000.0	49571	2736
2738000.0	37211	44710
2739000.0	15615	21316
2755000.0	30486	13647
2760000.0	31977	38454
2768000.0	45152	18902
2768000.0	3175	33119
2775000.0	31721	18150
2808000.0	19090	42816
2816000.0	47643	1796
2829000.0	35109	6445
2829000.0	35915	22616
2830000.0	46561	28890
2830000.0	25311	15230
2834000.0	14754	9436
2841000.0	2939	47658
2846000.0	49543	19850
2847000.0	3326	29840
2850000.0	26519	49095
2862000.0	48754	23203
2865000.0	43399	39911
2877000.0	47238	25184
2878000.0	35338	24801
2895000.0	740	43737
2897000.0	14760	24068
2904000.0	12629	25969
2918000.0	21582	10205
2922000.0	54591	20514
2926000.0	28933	26815
2945000.0	34705	2104
2945000.0	50523	36060
2951000.0	51630	52694
2963000.0	15472	4497
2966000.0	32574	11491
2973000.0	39978	36570
2985000.0	6019	42907
2988000.0	43257	17581
2995000.0	17406	13751
3003000.0	5270	44330
3004000.0	28993	33415
3010000.0	10762	19846
3010000.0	53346	28007
3011000.0	39625	31134
3012000.0	30140	6908
3022000.0	46365	3698
3023000.0	23139	34827
3024000.0	45172	725
3027000.0	38435	2704
3027000.0	42733	30526
3029000.0	39683	47473
3029000.0	25166	6455
3036000.0	19832	15324
3040000.0	43188	11889
3050000.0	15601	17636
3057000.0	36949	27083
3073000.0	34570	51648
3079000.0	51070	45142
3080000.0	34523	48194
3083000.0	6637	12535
3084000.0	2116	43020
3086000.0	25170	10107
3097000.0	28085	21150
3108000.0	14293	44149
3120000.0	5184	11071
3121000.0	32714	7446
3124000.0	5686	54259
3125000.0	33876	27661
3128000.0	25474	27124
3130000.0	10780	50100
3149000.0	10188	24059
3151000.0	52474	34936
3157000.0	51020	39712
3160000.0	52693	54594
3165000.0	27727	25874
3174000.0	17316	46637
3183000.0	14750	18074
3189000.0	45859	25899
3196000.0	46229	8466
3206000.0	24688	7453
3227000.0	14098	40283
3229000.0	43100	283
3237000.0	40092	51197
3238000.0	33631	8509
3249000.0	3907	2136
3249000.0	42493	34300
3254000.0	54891	34490
3260000.0	19670	50620
3261000.0	11728	32810
3264000.0	25749	12362
3264000.0	54883	12126
3272000.0	46178	4071
3282000.0	10705	28491
3283000.0	9977	21441
3291000.0	34882	5343
3291000.0	34896	47858
3297000.0	4317	41332
3302000.0	3478	14028
3316000.0	50596	36060
3318000.0	35032	38242
3329000.0	46388	51442
3335000.0	54424	49708
3336000.0	3447	48402
3337000.0	54626	3256
3342000.0	44172	36586
3364000.0	5335	22046
3369000.0	44693	19692
3381000.0	48342	36060
3384000.0	26769	42453
3390000.0	285	26878
3390000.0	14081	30827
3395000.0	14871	36586
3398000.0	43928	15323
3405000.0	41166	35157
3409000.0	36927	47174
3411000.0	40668	1972
3423000.0	47840	32621
3431000.0	42437	43831
3443000.0	19455	1817
3447000.0	45660	11158
3448000.0	16186	160
3451000.0	31900	51969
3452000.0	15825	1179
3456000.0	2106	1979
3469000.0	25005	26813
3479000.0	2609	1657
3485000.0	3745	47833
3488000.0	10685	19458
3493000.0	51379	18209
3496000.0	44494	51654
3501000.0	10406	52178
3511000.0	32640	38657
3515000.0	38458	36586
3518000.0	38073	38011
3520000.0	16129	51980
3522000.0	44132	50485
3529000.0	40865	1792
3532000.0	52466	43858
3540000.0	5859	2162
3554000.0	51165	34914
3554000.0	17876	14015
3555000.0	20831	25899
3567000.0	54792	44300
3570000.0	16609	48628
3575000.0	17426	18034
3577000.0	19928	49731
3579000.0	33101	48576
3582000.0	47058	32572
3584000.0	51431	31701
3587000.0	1752	52365
3590000.0	26142	31590
3603000.0	30599	28124
3611000.0	38393	17025
3611000.0	23521	43029
3612000.0	8956	51713
3621000.0	28348	36060
3630000.0	46992	19255
3632000.0	52698	26654
3633000.0	896	3869
3635000.0	16383	2940
3636000.0	50210	51802
3642000.0	26460	24177
3649000.0	18910	39748
3653000.0	53789	29321
3655000.0	25828	17113
3662000.0	3747	45047
3677000.0	27331	38631
3685000.0	21259	16644
3702000.0	6865	21681
3714000.0	36243	51443
3729000.0	49092	5661
3729000.0	17422	8228
3730000.0	50774	11767
3732000.0	10792	49661
3748000.0	11719	2615
3757000.0	23609	13450
3757000.0	35877	2564
3761000.0	52786	36060
3762000.0	19511	39965
3762000.0	23530	22775
3763000.0	4564	23376
3775000.0	44901	32601
3777000.0	9211	6639
3787000.0	27223	21576
3789000.0	52867	41981
3794000.0	12333	31487
3806000.0	51000	36062
3813000.0	31451	35332
3819000.0	22332	44296
3821000.0	13725	1701
3823000.0	49342	24934
3829000.0	30290	17297
3834000.0	32639	6020
3834000.0	44047	47858
3840000.0	23686	46573
3840000.0	19562	47833
3844000.0	16181	11085
3851000.0	17752	18598
3860000.0	9920	48257
3860000.0	49979	17770
3865000.0	27439	4622
3868000.0	25932	5234
3880000.0	36518	5707
3884000.0	1444	17914
3895000.0	24061	3441
3898000.0	11685	44931
3900000.0	3600	13290
3905000.0	32233	32113
3915000.0	15622	18597
3918000.0	45659	38657
3947000.0	13692	51147
3955000.0	11179	39789
3955000.0	36330	40428
3992000.0	45756	15575
3997000.0	22456	43929
4004000.0	2812	51440
4008000.0	15622	39695
4009000.0	8335	6505
4010000.0	27447	26859
4014000.0	20522	1639
4016000.0	25168	52023
4038000.0	30986	11158
4040000.0	36593	25544
4043000.0	20062	50327
4048000.0	39159	3188
4059000.0	43682	48133
4060000.0	16670	10327
4063000.0	53030	48349
4067000.0	18851	31186
4068000.0	43615	38657
4070000.0	31721	17486
4070000.0	32446	35797
4079000.0	43042	33511
4089000.0	25098	26818
4126000.0	40120	46178
4126000.0	50201	19570
4127000.0	32349	21076
4130000.0	46398	51125
4147000.0	436	7875
4162000.0	20727	37549
4166000.0	4195	38497
4172000.0	22850	44486
4184000.0	9238	31923
4188000.0	19074	12084
4189000.0	51202	7509
4194000.0	27385	44138
4200000.0	36953	16974
4202000.0	7292	35409
4233000.0	9614	13284
4253000.0	54206	14788
4255000.0	26854	30188
4257000.0	31526	20580
4285000.0	52106	44348
4294000.0	42594	4093
4299000.0	48349	23835
4307000.0	46713	7429
4314000.0	8356	1887
4326000.0	10971	19180
4327000.0	51812	27233
4344000.0	55154	1118
4349000.0	49703	16547
4353000.0	21247	10945
4359000.0	33151	34113
4367000.0	153	44155
4369000.0	2213	8526
4372000.0	19919	4007
4393000.0	36615	50776
4396000.0	20711	5985
4399000.0	44022	34654
4400000.0	16599	17745
4419000.0	2779	43969
4421000.0	17475	31291
4434000.0	41379	51424
4458000.0	14300	47523
4479000.0	26166	32530
4487000.0	50273	8148
4510000.0	8131	25630
4517000.0	11580	53219
4518000.0	7027	43201
4532000.0	4688	45906
4543000.0	24215	1335
4543000.0	17027	14861
4545000.0	26836	13703
4545000.0	2975	12141
4556000.0	49467	4119
4563000.0	19152	10244
4567000.0	45953	33968
4573000.0	5425	14555
4573000.0	26864	42020
4574000.0	48073	42241
4574000.0	49714	20620
4576000.0	3312	32572
4590000.0	2672	30339
4596000.0	8423	29313
4601000.0	39550	18150
4603000.0	15195	22217
4603000.0	2718	17571
4610000.0	31202	4875
4611000.0	37026	53203
4620000.0	184	33424
4623000.0	50582	12322
4629000.0	15240	45661
4632000.0	18296	26673
4633000.0	20826	740
4634000.0	43024	2227
4641000.0	21155	19674
4645000.0	35560	35383
4646000.0	35847	25044
4651000.0	36950	44295
4665000.0	43082	47534
4678000.0	22996	38131
4683000.0	11371	4176
4688000.0	7682	18870
4690000.0	20639	42257
4699000.0	6682	49565
4703000.0	52932	35619
4704000.0	46885	19537
4704000.0	49841	6001
4704000.0	11134	54219
4716000.0	42212	42070
4719000.0	41889	45142
4724000.0	12377	45540
4732000.0	17763	35966
4749000.0	31872	21330
4754000.0	51827	31134
4770000.0	17552	26307
4786000.0	23542	11327
4788000.0	53927	37226
4806000.0	11271	1656
4809000.0	5185	7432
4829000.0	51673	31714
4836000.0	9105	52584
4842000.0	5139	32252
4847000.0	10439	27892
4847000.0	21605	20964
4848000.0	11403	45169
4851000.0	5594	29661
4852000.0	46266	2567
4859000.0	34965	40367
4861000.0	17133	55144
4863000.0	34553	33961
4872000.0	19670	6548
4876000.0	34870	45008
4880000.0	26903	32415
4882000.0	41110	7878
4886000.0	46144	18598
4896000.0	32407	43972
4897000.0	2121	23330
4906000.0	39611	2138
4907000.0	17425	10122
4910000.0	18531	17594
4923000.0	36736	10137
4924000.0	19863	52474
4932000.0	16377	16301
4933000.0	28606	2298
4937000.0	22922	24482
4946000.0	42312	30188
4955000.0	18721	15243
4965000.0	40896	21945
4974000.0	40469	36201
4977000.0	52178	44284
4980000.0	22832	11648
4981000.0	47469	5277
4983000.0	43320	21441
4987000.0	8129	25934
4995000.0	2953	8218
5004000.0	22392	32227
5004000.0	44381	39534
5006000.0	33117	13789
5007000.0	2592	17792
5013000.0	47349	33653
5014000.0	25156	25899
5018000.0	17765	17574
5039000.0	27267	27942
5041000.0	35970	50136
5043000.0	2703	190
5046000.0	19892	7327
5052000.0	4051	10798
5053000.0	47539	4485
5063000.0	13637	43536
5064000.0	43961	40165
5065000.0	2286	13072
5065000.0	47005	35660
5066000.0	23001	2078
5069000.0	13273	38593
5070000.0	28609	6455
5073000.0	4998	43117
5076000.0	214	568
5091000.0	49656	38045
5093000.0	46681	54217
5095000.0	54901	25290
5100000.0	29543	9712
5111000.0	50626	43700
5114000.0	5185	24219
5123000.0	12847	36223
5126000.0	19173	9677
5128000.0	27934	1516
5135000.0	51269	14954
5137000.0	41893	46570
5138000.0	47994	36223
5141000.0	40100	45421
5146000.0	38467	46565
5147000.0	37201	36562
5148000.0	48936	50514
5148000.0	39340	36060
5151000.0	32796	48529
5153000.0	28993	16046
5165000.0	49457	40628
5179000.0	27519	39700
5181000.0	52448	2667
5190000.0	29045	31486
5192000.0	32414	1477
5195000.0	39641	2253
5210000.0	9806	32295
5215000.0	43154	32840
5215000.0	14180	35927
5217000.0	13931	15221
5217000.0	27883	50502
5220000.0	3450	41348
5231000.0	52597	10778
5236000.0	2140	6455
5237000.0	10966	15242
5247000.0	39622	36586
5258000.0	49665	50775
5279000.0	15754	19746
5282000.0	44901	7705
5284000.0	2361	46262
5288000.0	6346	39561
5289000.0	11876	54647
5293000.0	8706	167
5293000.0	35074	41087
5299000.0	6498	21665
5304000.0	1425	927
5337000.0	28171	22043
5340000.0	34243	54679
5358000.0	5216	42446
5361000.0	48202	36197
5363000.0	43391	44487
5363000.0	52717	21150
5367000.0	48631	5779
5375000.0	29842	52404
5398000.0	39087	48905
5405000.0	38311	18209
5416000.0	17433	45829
5417000.0	38744	9771
5422000.0	21979	19862
5424000.0	33114	22502
5426000.0	17084	2734
5431000.0	46561	47881
5436000.0	17834	36502
5442000.0	32288	43209
5444000.0	15536	48926
5446000.0	17091	46622
5455000.0	9513	5182
5460000.0	49362	32204
5464000.0	25819	27083
5469000.0	52532	46216
5471000.0	53657	5712
5471000.0	2491	5394
5473000.0	40009	43652
5483000.0	30670	2354
5485000.0	14915	22394
5492000.0	42558	49012
5493000.0	45771	36773
5495000.0	51277	1074
5498000.0	23183	50049
5506000.0	10186	30415
5520000.0	38451	38446
5530000.0	34885	46365
5531000.0	18064	7525
5532000.0	42834	50485
5547000.0	39113	31357
5548000.0	12205	35964
5553000.0	33956	10835
5560000.0	13006	27964
5586000.0	50453	4072
5593000.0	45405	45567
5618000.0	34886	37394
5624000.0	45416	51252
5631000.0	29518	41309
5649000.0	46474	53203
5654000.0	18984	33734
5657000.0	34096	47483
5660000.0	39695	26728
5662000.0	39974	19581
5670000.0	10115	50875
5693000.0	44663	46751
5703000.0	27676	47443
5704000.0	13240	51440
5710000.0	51994	35083
5721000.0	21605	37220
5724000.0	40580	28634
5724000.0	16437	50826
5726000.0	16954	33228
5728000.0	14297	15142
5730000.0	19719	50331
5731000.0	52147	20611
5732000.0	31562	19933
5752000.0	25394	409
5753000.0	8800	21897
5755000.0	7641	51415
5763000.0	21256	3586
5766000.0	54537	13424
5768000.0	13097	50870
5774000.0	413	12150
5778000.0	1607	2072
5778000.0	40665	27158
5786000.0	7867	17139
5789000.0	36616	3194
5794000.0	35929	25369
5802000.0	37922	4883
5804000.0	31144	41823
5813000.0	50462	16821
5818000.0	38207	48399
5824000.0	42663	41687
5829000.0	21566	34141
5832000.0	38134	19335
5833000.0	30101	23234
5836000.0	38103	36280
5869000.0	22833	8218
5870000.0	26145	4689
5874000.0	45002	8429
5883000.0	4424	36223
5888000.0	41818	35815
5892000.0	54495	28731
5896000.0	17560	43229
5906000.0	167	2299
5908000.0	52869	26897
5909000.0	51831	52907
5910000.0	24311	3485
5917000.0	4089	2872
5926000.0	18804	31312
5945000.0	49678	46838
5946000.0	47569	34123
5960000.0	4030	46715
5961000.0	9225	14769
5961000.0	25497	35982
5969000.0	21513	35468
5972000.0	3632	43158
5977000.0	30182	45814
5977000.0	13278	43336
5979000.0	7707	27933
5982000.0	33815	3752
5992000.0	2140	24954
6006000.0	19694	33276
6010000.0	21966	3502
6024000.0	26806	18136
6030000.0	53050	7624
6043000.0	43147	23433
6045000.0	3754	22830
6052000.0	36616	52165
6057000.0	14380	30327
6067000.0	2116	51849
6068000.0	39331	31982
6068000.0	46970	50650
6072000.0	33815	48903
6076000.0	38255	41582
6079000.0	3322	47833
6092000.0	54285	27138
6093000.0	27402	38711
6094000.0	16312	594
6096000.0	34875	38810
6102000.0	51729	6695
6105000.0	51153	35681
6106000.0	39629	39626
6110000.0	917	39647
6111000.0	22171	8954
6116000.0	19137	2551
6126000.0	31321	52161
6127000.0	37566	35173
6134000.0	26125	17853
6136000.0	23748	36405
6136000.0	19039	17253
6145000.0	42505	45199
6150000.0	35478	9648
6155000.0	16879	24719
6159000.0	2449	4009
6162000.0	9570	43625
6173000.0	50543	47833
6175000.0	45873	22616
6178000.0	36201	42347
6190000.0	25375	4569
6190000.0	1422	1840
6194000.0	8131	3453
6194000.0	18740	7317
6194000.0	39361	31888
6212000.0	30938	11791
6215000.0	17955	34257
6219000.0	50262	12464
6230000.0	17316	21516
6235000.0	5230	30302
6242000.0	4826	23355
6247000.0	40120	4277
6254000.0	17327	2054
6254000.0	27453	6110
6256000.0	48201	55034
6258000.0	39938	28739
6259000.0	10565	11845
6270000.0	18733	16592
6274000.0	2652	22996
6282000.0	51478	48296
6287000.0	48043	44598
6288000.0	48445	30396
6291000.0	34402	27102
6299000.0	12230	21560
6304000.0	17322	11505
6306000.0	23376	34016
6307000.0	48907	38479
6307000.0	48202	50415
6310000.0	45155	36060
6316000.0	10594	15006
6316000.0	51753	3302
6316000.0	12076	14314
6329000.0	37566	28713
6333000.0	47821	35159
6338000.0	10127	8179
6349000.0	50303	4134
6351000.0	9269	38657
6351000.0	42150	45142
6353000.0	24843	31331
6358000.0	160	3391
6369000.0	21706	24311
6374000.0	45623	19013
6374000.0	8315	30810
6386000.0	43475	52459
6387000.0	2605	50876
6388000.0	53388	41702
6390000.0	40869	4288
6390000.0	4010	4882
6394000.0	34278	17358
6396000.0	42417	31883
6396000.0	49726	9884
6407000.0	6927	22180
6410000.0	16758	12704
6410000.0	33287	44600
6412000.0	38322	4988
6416000.0	10287	15843
6433000.0	7749	12150
6446000.0	35218	33044
6448000.0	35527	6913
6448000.0	11108	25679
6457000.0	35829	43990
6466000.0	12978	47179
6470000.0	15509	16595
6476000.0	14398	14801
6490000.0	24366	23849
6505000.0	20271	35833
6510000.0	35013	43858
6514000.0	7871	34576
6523000.0	32684	4769
6526000.0	43024	3931
6531000.0	31343	15242
6533000.0	52890	26591
6533000.0	50345	31134
6535000.0	51630	49789
6535000.0	29072	45215
6548000.0	11159	44038
6548000.0	24161	41217
6556000.0	21585	20467
6562000.0	16168	6639
6567000.0	39988	39976
6570000.0	49845	26022
6572000.0	19914	9218
6582000.0	5533	30950
6590000.0	42494	25246
6612000.0	36327	44650
6617000.0	42351	47194
6621000.0	23534	39693
6623000.0	27402	28040
6635000.0	3486	27754
6639000.0	53505	35833
6640000.0	11328	1235
6641000.0	4295	16945
6643000.0	47395	2354
6659000.0	31577	27458
6660000.0	33276	47233
6679000.0	37720	6145
6681000.0	14749	9436
6681000.0	52450	27711
6702000.0	47793	31073
6707000.0	26393	7501
6711000.0	5963	48133
6715000.0	6008	9306
6720000.0	18146	54778
6726000.0	19195	13195
6730000.0	45923	50149
6733000.0	42712	51985
6757000.0	15891	9771
6758000.0	28505	27267
6764000.0	34150	735
6772000.0	30283	45151
6777000.0	6996	13800
6783000.0	36614	45135
6786000.0	46725	45511
6792000.0	23530	50372
6807000.0	49661	3202
6810000.0	2682	4883
6813000.0	55050	27038
6813000.0	11640	45946
6819000.0	45348	12582
6820000.0	27471	49072
6836000.0	7425	34928
6837000.0	32197	45504
6845000.0	10170	45142
6856000.0	38426	3981
6858000.0	53257	8756
6869000.0	18404	33119
6881000.0	44645	9292
6884000.0	5580	33957
6886000.0	15598	33244
6888000.0	31307	2288
6890000.0	11503	7004
6893000.0	33425	11201
6898000.0	42446	31256
6904000.0	17956	8056
6912000.0	46734	34018
6919000.0	52778	1310
6922000.0	9135	54786
6924000.0	36498	35831
6929000.0	44299	23366
6931000.0	26376	23376
6932000.0	13711	26591
6936000.0	27870	6265
6938000.0	49658	16044
6942000.0	3783	53426
6952000.0	54957	3869
6962000.0	3049	4873
6963000.0	42049	15609
6967000.0	19558	34914
