time_ms	origin	dest
2028000.0	5501	50811
2033000.0	29549	26069
2040000.0	982	48494
2041000.0	46850	31708
2062000.0	40013	50244
2099000.0	47457	17235
2132000.0	38633	7077
2137000.0	38458	36662
2153000.0	40399	50715
2167000.0	905	34968
2169000.0	41549	42182
2173000.0	30513	1563
2187000.0	49082	53775
2193000.0	16153	23983
2195000.0	54299	34522
2215000.0	47381	36060
2216000.0	37761	43097
2223000.0	39565	6690
2238000.0	30488	28833
2240000.0	37735	5932
2241000.0	40848	33584
2269000.0	48197	43265
2279000.0	48187	36622
2280000.0	34889	38657
2291000.0	35679	39596
2310000.0	9982	9746
2325000.0	52206	17376
2341000.0	32548	32570
2344000.0	10950	311
2369000.0	54751	27165
2383000.0	35969	50327
2388000.0	41982	34947
2402000.0	51364	48187
2434000.0	52854	26394
2439000.0	37711	37713
2475000.0	33540	53743
2490000.0	44330	44303
2492000.0	13476	47833
2498000.0	21086	40614
2508000.0	22697	20933
2511000.0	50249	12464
2514000.0	38583	2525
2519000.0	33567	19335
2523000.0	21289	40737
2530000.0	32949	26729
2533000.0	38656	19941
2583000.0	50284	52082
2611000.0	10299	11466
2645000.0	189	33841
2655000.0	50611	52459
2663000.0	32710	47570
2665000.0	52266	35045
2666000.0	45025	44720
2681000.0	7712	12035
2701000.0	48469	50455
2704000.0	6257	14571
2707000.0	45348	35696
2761000.0	8593	37723
2767000.0	28603	5080
2777000.0	40051	16135
2783000.0	50861	2788
2795000.0	47228	5010
2833000.0	38460	48714
2837000.0	38672	12394
2851000.0	20322	18717
2872000.0	42422	49080
2896000.0	9428	12185
2900000.0	50472	15217
2941000.0	21259	50222
3026000.0	18965	12017
3068000.0	49771	40275
3081000.0	49032	40344
3085000.0	36924	21062
3090000.0	8876	29161
3103000.0	50928	26633
3122000.0	4495	4117
3138000.0	1138	28907
3175000.0	10224	11116
3230000.0	54360	5523
3243000.0	12713	25876
3261000.0	34295	23547
3265000.0	24423	16056
3267000.0	16329	35670
3275000.0	35815	12101
3275000.0	10565	6602
3290000.0	11854	19491
3322000.0	37736	23825
3335000.0	50284	33553
3354000.0	10191	19881
3355000.0	42505	7639
3376000.0	33832	30526
3377000.0	54605	24518
3387000.0	36585	54954
3402000.0	47207	48532
3418000.0	18682	50687
3446000.0	3923	34914
3479000.0	30348	23171
3524000.0	43926	550
3528000.0	43651	9463
3555000.0	27090	39690
3567000.0	10687	357
3575000.0	18609	46822
3584000.0	50164	39836
3587000.0	43147	28118
3638000.0	50276	6908
3671000.0	23015	32253
3720000.0	51550	33486
3743000.0	39544	38596
3789000.0	49437	10698
3835000.0	54173	53887
3843000.0	51225	31999
3844000.0	42690	18843
3846000.0	17606	52780
3905000.0	26828	36945
3909000.0	1704	2288
3910000.0	17796	5391
3913000.0	3419	37167
3931000.0	17091	11950
3945000.0	16908	15063
3957000.0	41042	34895
4005000.0	54597	41133
4008000.0	14784	10987
4012000.0	42169	38786
4043000.0	32587	34468
4047000.0	51753	37374
4048000.0	203	14361
4058000.0	54276	13403
4100000.0	4423	53203
4138000.0	52539	24564
4147000.0	43418	19570
4155000.0	13839	43769
4194000.0	32284	6845
4223000.0	51153	43413
4240000.0	27406	38603
4294000.0	50536	25167
4310000.0	47521	34914
4334000.0	37215	24153
4335000.0	46691	12387
4375000.0	50602	54957
4393000.0	31324	14024
4410000.0	35877	32399
4413000.0	3388	11789
4417000.0	5488	6913
4457000.0	33119	5003
4494000.0	42949	2050
4500000.0	26436	4240
4509000.0	8610	38876
4531000.0	392	20388
4531000.0	1856	11648
4545000.0	3026	34542
4561000.0	44089	20243
4562000.0	33988	32572
4584000.0	48810	28083
4609000.0	23931	11398
4672000.0	11510	43775
4676000.0	44744	45142
4685000.0	19669	11052
4732000.0	44699	45239
4738000.0	54748	283
4761000.0	44172	38728
4766000.0	42015	10927
4793000.0	5287	28550
4823000.0	54605	6409
4847000.0	1331	50934
4850000.0	27086	52695
4857000.0	27392	20218
4870000.0	1774	51849
4880000.0	25510	9443
4886000.0	50468	34214
4912000.0	41552	30853
4940000.0	14780	35942
4940000.0	49438	46637
4945000.0	1147	34985
4958000.0	19211	36858
4974000.0	17430	38488
4975000.0	27312	20570
4975000.0	41060	44973
4975000.0	12298	49043
4986000.0	49189	37009
4988000.0	6675	8543
5077000.0	31340	19086
5100000.0	7493	26378
5104000.0	19032	34225
5136000.0	30818	12931
5142000.0	33922	36200
5157000.0	36384	48832
5164000.0	26977	49742
5199000.0	12878	32743
5223000.0	21136	50810
5245000.0	36276	36009
5248000.0	2130	48554
5259000.0	11608	10107
5265000.0	28863	30820
5266000.0	35865	13918
5302000.0	51849	54956
5315000.0	787	13993
5330000.0	32977	40728
5355000.0	19458	33427
5369000.0	14238	17759
5403000.0	17168	54867
5409000.0	39374	24931
5446000.0	50578	807
5482000.0	12587	45047
5493000.0	48716	33974
5507000.0	18015	5086
5552000.0	36107	6481
5560000.0	14060	4383
5618000.0	39539	30188
5652000.0	1763	23955
5664000.0	31342	49004
5711000.0	42562	16360
5832000.0	18047	54962
5836000.0	29562	49419
5855000.0	9299	20787
5857000.0	6817	45611
5870000.0	20602	4289
5873000.0	42157	44174
5886000.0	22870	7209
5890000.0	26086	20252
5892000.0	18543	12931
5950000.0	14398	6233
5951000.0	2717	9948
5957000.0	54646	51835
6038000.0	44598	2697
6058000.0	44424	6583
6076000.0	23620	27348
6089000.0	21586	26321
6090000.0	42376	19549
6105000.0	33995	45523
6105000.0	20522	11895
6107000.0	36619	40080
6126000.0	39076	48074
6143000.0	6363	27818
6147000.0	44260	40051
6160000.0	10166	8164
6161000.0	38321	20491
6177000.0	22400	24719
6191000.0	39969	36939
6203000.0	39541	6123
6215000.0	130	34113
6233000.0	54913	48965
6261000.0	8346	11889
6295000.0	28612	53660
6338000.0	23139	23172
6344000.0	10283	2021
6411000.0	1992	39889
6416000.0	24834	27718
6417000.0	2659	22068
6422000.0	19218	11198
6443000.0	40866	34326
6450000.0	36363	44534
6528000.0	31758	32594
6537000.0	30278	32780
6540000.0	1660	26243
6568000.0	48789	48775
6630000.0	42620	34914
6676000.0	12949	5791
6690000.0	45659	36223
6706000.0	19531	12206
6733000.0	39058	32572
6778000.0	52009	34209
6793000.0	14760	11877
6804000.0	46993	10894
6839000.0	31722	36338
6839000.0	43887	43885
6844000.0	37861	44761
6845000.0	21964	17135
6855000.0	34210	6129
6863000.0	42142	31631
6881000.0	22732	6972
6889000.0	48349	10113
6893000.0	54741	32378
6900000.0	17579	14358
6915000.0	26248	52776
6938000.0	36457	2865
6941000.0	9363	12018
6955000.0	5853	24693
6964000.0	9600	13273
6976000.0	52367	1384
7018000.0	7124	14482
7029000.0	40861	36586
7044000.0	39045	32768
7044000.0	53322	20960
7050000.0	11900	45142
7053000.0	36366	10270
7067000.0	45772	32005
7087000.0	40707	5855
7131000.0	28836	19150
7142000.0	36168	4388
7150000.0	39827	3466
7161000.0	11921	30280
7167000.0	27931	12313
7210000.0	16602	2203
7228000.0	37054	45866
7250000.0	34994	45741
7273000.0	5034	10304
7281000.0	6512	3468
7288000.0	16586	46673
7293000.0	2198	5391
7308000.0	8392	16927
7314000.0	15259	21194
7317000.0	22700	54217
7352000.0	35045	38075
7383000.0	30097	42129
7393000.0	5216	49513
7400000.0	39942	3460
7403000.0	47136	35758
7428000.0	28828	26335
7436000.0	16360	40509
7454000.0	7013	4883
7469000.0	19702	43935
7515000.0	32195	39315
7561000.0	190	12947
7572000.0	49001	13248
7575000.0	22697	10613
7601000.0	51742	49797
7642000.0	50822	26042
7658000.0	18406	27039
7660000.0	39138	2162
7679000.0	36733	46703
7687000.0	16886	6925
7694000.0	20829	27590
7699000.0	15223	11139
7715000.0	21225	20429
7717000.0	27458	621
7718000.0	54430	49579
7730000.0	7535	9202
7733000.0	33826	30039
7758000.0	7294	44205
7780000.0	38346	1523
7788000.0	1409	48567
7810000.0	39324	18959
7823000.0	32606	44370
7826000.0	13137	33636
7851000.0	9730	7241
7855000.0	49961	12192
7855000.0	24638	17169
7858000.0	46710	38199
7872000.0	27733	53861
7887000.0	2961	28083
7888000.0	27911	27565
7907000.0	5028	45531
7947000.0	4791	1728
7978000.0	42027	33256
8004000.0	30931	16647
8013000.0	52167	19094
8018000.0	26889	46224
8036000.0	2128	1968
8050000.0	31600	38110
8068000.0	28608	46870
8071000.0	38323	5783
8102000.0	7705	6268
8106000.0	30964	44591
8111000.0	16577	52092
8114000.0	48077	11139
8120000.0	31318	28968
8131000.0	20135	23106
8160000.0	151	1479
8160000.0	11704	16871
8184000.0	37047	38314
8193000.0	14895	29159
8228000.0	47701	6312
8234000.0	2118	19820
8241000.0	170	19540
8259000.0	11577	43756
8259000.0	12377	50621
8308000.0	49030	36588
8322000.0	31722	3485
8339000.0	48822	50447
8346000.0	16007	28083
8363000.0	3779	10113
8378000.0	42029	10907
8452000.0	43149	11297
8456000.0	18928	32326
8467000.0	17983	43998
8518000.0	1417	49489
8521000.0	888	36246
8557000.0	16878	10737
8574000.0	21681	12070
8578000.0	19566	17297
8670000.0	7736	3008
8679000.0	39990	39667
8685000.0	5404	25243
8687000.0	52249	2694
8694000.0	43970	51510
8703000.0	5635	17507
8705000.0	20727	158
8706000.0	42826	16644
8712000.0	36735	27606
8741000.0	29819	13745
8781000.0	36064	42170
8791000.0	20483	22197
8800000.0	7707	17813
8840000.0	10806	51114
8843000.0	52284	10385
8863000.0	5254	6097
8865000.0	4423	38659
8893000.0	51021	30066
8916000.0	48910	17723
8968000.0	35409	11877
8985000.0	10156	6123
9050000.0	10136	55139
9068000.0	6314	16308
9100000.0	46860	49570
9101000.0	13771	44173
9145000.0	50871	14478
9160000.0	31904	19145
9161000.0	13725	18579
9181000.0	14089	38637
9209000.0	35865	17123
9225000.0	24973	22263
9233000.0	38364	48419
9235000.0	17123	12351
9247000.0	27657	32025
9255000.0	54792	27167
9272000.0	33662	47650
9315000.0	18647	14432
9325000.0	42265	36223
9332000.0	44504	53373
9332000.0	22995	19992
9343000.0	51985	51801
9364000.0	19079	22070
9369000.0	17573	46580
9370000.0	13397	2059
9376000.0	53353	10918
9397000.0	42789	29806
9402000.0	4256	26739
9413000.0	19202	24736
9427000.0	11303	53426
9449000.0	19990	36341
9451000.0	11180	17949
9452000.0	23136	27573
9453000.0	46564	20684
9461000.0	30206	23246
9462000.0	16593	53704
9481000.0	35006	40346
9542000.0	21989	15290
9554000.0	51365	37890
9588000.0	2362	49254
9598000.0	33467	4288
9616000.0	6960	15426
9653000.0	27999	2227
9661000.0	42960	6663
9690000.0	21993	18523
9705000.0	24847	24072
9720000.0	20456	27443
9721000.0	7814	4039
9733000.0	52697	26708
9740000.0	6557	10798
9743000.0	51036	11933
9749000.0	36347	1145
9773000.0	27837	25782
9779000.0	10994	47861
9813000.0	10611	17585
9828000.0	8770	3690
9831000.0	32796	9177
9843000.0	45149	38657
9850000.0	48654	15621
9860000.0	34466	39986
9888000.0	1632	11647
9904000.0	51349	12698
9914000.0	47382	10283
9914000.0	39108	48030
9917000.0	51470	3194
9918000.0	13604	36057
9919000.0	54206	54217
10010000.0	37894	51122
10044000.0	49932	35608
10066000.0	6572	6257
10111000.0	34995	10579
10119000.0	27375	29470
10158000.0	18538	21856
10192000.0	3928	5746
10197000.0	15466	47058
10216000.0	40415	5343
10224000.0	38421	39617
10230000.0	51982	15743
10237000.0	25409	10118
10264000.0	20465	44947
10277000.0	17278	50485
10290000.0	32294	54374
10293000.0	44329	14462
10338000.0	48737	36187
10343000.0	19933	44942
10346000.0	3446	4485
10362000.0	46535	52773
10371000.0	10795	14760
10401000.0	11345	50582
10428000.0	333	29485
10437000.0	54217	3503
10461000.0	50215	22506
10479000.0	8702	41146
10498000.0	18525	47516
10503000.0	31625	31456
10589000.0	22628	38658
10606000.0	2907	22189
10607000.0	38689	24210
10637000.0	11178	20331
10646000.0	52401	34305
10666000.0	47198	50871
10670000.0	13304	23093
10691000.0	48405	21527
10693000.0	33957	8154
10694000.0	33248	45268
10704000.0	13271	43467
10713000.0	13699	8277
10719000.0	2605	378
10795000.0	18840	52429
10807000.0	32414	34930
10812000.0	6106	11484
10833000.0	35071	49514
10859000.0	35683	43294
10873000.0	45152	36060
10886000.0	18900	13708
10915000.0	31719	34234
10929000.0	9077	16399
10931000.0	24366	33211
10935000.0	21561	34289
10941000.0	6145	26562
10951000.0	49879	290
10955000.0	40866	35513
10964000.0	4284	27953
10972000.0	49801	51365
11001000.0	39145	32332
11011000.0	1450	10907
11014000.0	48351	35658
11020000.0	38166	47221
11058000.0	43915	25692
11083000.0	6066	35866
11088000.0	39266	14933
11094000.0	50542	2448
11099000.0	12437	48552
11101000.0	7555	4977
11111000.0	18668	2250
11126000.0	29827	38365
11128000.0	16022	41810
11131000.0	42169	44322
11134000.0	8229	16997
11188000.0	23558	41029
11216000.0	21939	17549
11236000.0	40151	31807
11239000.0	42071	38884
11272000.0	30702	9643
11272000.0	49097	5555
11277000.0	42460	52404
11320000.0	39594	15909
11342000.0	47385	51261
11344000.0	35523	30148
11413000.0	40481	45660
11413000.0	47643	45290
11420000.0	31982	47155
11471000.0	21165	12396
11472000.0	38640	51836
11473000.0	3178	4043
11483000.0	312	54341
11484000.0	1654	6688
11497000.0	16651	30058
11519000.0	25379	21469
11550000.0	31914	46216
11560000.0	42432	32144
11576000.0	9216	3115
11605000.0	47345	37817
11613000.0	20905	4783
11620000.0	3928	16124
11623000.0	13801	44040
11628000.0	2703	34486
11648000.0	50894	54556
11709000.0	1553	38725
11716000.0	38366	31400
11718000.0	26877	6995
11787000.0	20565	53789
11799000.0	37376	45357
11800000.0	10990	17324
11823000.0	19180	51275
11866000.0	49803	5387
11866000.0	18674	2819
11868000.0	49018	39327
11886000.0	5708	36465
11892000.0	35252	31796
11925000.0	27930	2076
11929000.0	32397	15568
11942000.0	914	36060
11956000.0	4107	17807
11956000.0	10916	34865
11968000.0	2906	34587
11977000.0	7025	49307
11985000.0	32330	33791
11988000.0	19104	21592
11990000.0	40866	6001
12003000.0	16391	41217
12004000.0	21652	43019
12007000.0	803	5727
12014000.0	9275	27837
12019000.0	47530	30853
12030000.0	28439	20052
12032000.0	18564	46153
12036000.0	19726	50390
12065000.0	17246	53775
12105000.0	33110	51381
12111000.0	7902	40772
12111000.0	49506	12969
12112000.0	476	49401
12113000.0	737	34894
12192000.0	33237	38636
12198000.0	24958	39766
12199000.0	17777	54557
12210000.0	49690	39534
12222000.0	16974	47226
12223000.0	25453	9683
12225000.0	22667	7987
12235000.0	27742	25664
12237000.0	52446	10902
12243000.0	23478	20244
12244000.0	33852	52705
12270000.0	21363	10183
12270000.0	53083	22642
12274000.0	32680	53524
12303000.0	2674	17253
12315000.0	302	4569
12323000.0	48546	43152
12340000.0	38597	4694
12357000.0	49021	13612
12362000.0	49690	19142
12373000.0	50257	17534
12376000.0	41823	35670
12403000.0	28633	13405
12415000.0	52686	10113
12417000.0	13417	917
12426000.0	12054	46273
12441000.0	6349	1554
12473000.0	13957	15574
12475000.0	12715	50455
12478000.0	16022	29338
12484000.0	1922	35255
12491000.0	30003	12931
12504000.0	48639	43858
12514000.0	19871	20510
12524000.0	25105	5997
12532000.0	24100	39731
12535000.0	48674	50059
12545000.0	1628	41616
12552000.0	27127	26720
12563000.0	44106	25688
12583000.0	35006	34872
12589000.0	24167	17899
12627000.0	35138	17935
12632000.0	46730	24389
12642000.0	54880	19468
12644000.0	39072	50494
12647000.0	23254	44724
12652000.0	7559	159
12654000.0	32153	39371
12654000.0	42986	14954
12672000.0	53520	10439
12690000.0	16306	43644
12721000.0	27200	34253
12735000.0	53651	49752
12755000.0	32372	40764
12844000.0	35562	8051
12871000.0	52287	43016
12875000.0	33612	34507
12910000.0	14692	29307
12917000.0	11490	17578
12918000.0	6631	30909
12932000.0	52544	44659
13006000.0	48569	22442
13026000.0	2126	45413
13030000.0	45125	528
13043000.0	48161	35815
13057000.0	9603	39171
13092000.0	8752	40068
13093000.0	50402	3396
13115000.0	3204	9375
13128000.0	47641	28984
13143000.0	35009	52471
13175000.0	48353	17297
13180000.0	44359	54691
13194000.0	17575	6455
13201000.0	3202	40084
13207000.0	17576	4569
13207000.0	48125	42707
13212000.0	4980	11228
13221000.0	43394	7593
13231000.0	17425	36047
13268000.0	18965	36257
13292000.0	42430	28633
13313000.0	3958	30772
13324000.0	35002	38988
13327000.0	27896	21833
13342000.0	38578	44976
13422000.0	1229	30382
13430000.0	38469	36201
13457000.0	42506	3011
13506000.0	288	14373
13542000.0	15443	23620
13547000.0	6123	12068
13555000.0	13412	7303
13559000.0	2612	22897
13583000.0	17407	50585
13596000.0	15186	31680
13644000.0	10964	2050
13664000.0	5918	46294
13676000.0	50133	50502
13708000.0	36884	45026
13752000.0	22315	18056
13771000.0	48666	31699
13783000.0	6283	33231
13786000.0	50135	17539
13789000.0	14493	40469
13815000.0	27697	34468
13829000.0	35586	21833
13835000.0	18031	55027
13841000.0	9310	24930
13855000.0	514	31847
13858000.0	55152	22750
13869000.0	12335	37067
13872000.0	20647	47366
13887000.0	39997	48585
13889000.0	1112	36879
13919000.0	34181	38657
13923000.0	19340	47443
13951000.0	48043	42059
13978000.0	49345	34471
13982000.0	35151	47784
13998000.0	6639	18883
14007000.0	51843	46297
14026000.0	54907	15331
14032000.0	38179	25344
14040000.0	44233	42325
14043000.0	2654	27051
14059000.0	14455	50723
14063000.0	26798	13888
14095000.0	44389	11789
14097000.0	44164	36041
14110000.0	22295	42086
14114000.0	32642	26781
14153000.0	23166	29448
14156000.0	26519	44289
14168000.0	17930	49011
14170000.0	22029	46179
14187000.0	25106	38304
14188000.0	46479	54603
14190000.0	45201	3022
14192000.0	9274	11143
14193000.0	43170	39043
14220000.0	3426	42769
14248000.0	37211	45662
14252000.0	42282	35115
14262000.0	52014	3489
14273000.0	30585	15446
14278000.0	51403	2372
14281000.0	19523	9222
14296000.0	7006	10915
14336000.0	50328	35074
14338000.0	28010	32948
14372000.0	20937	11038
14376000.0	50156	2047
14382000.0	4008	40772
14386000.0	36584	13985
14415000.0	44749	34914
14422000.0	26911	2762
14430000.0	43374	12506
14431000.0	1858	19738
14461000.0	402	3115
14478000.0	3911	2423
14487000.0	19386	36785
14500000.0	11145	25374
14502000.0	15609	20462
14508000.0	13994	32674
14518000.0	45946	26316
14520000.0	33722	20660
14528000.0	33178	12162
14529000.0	49686	27941
14529000.0	39894	42129
14536000.0	44281	46166
14566000.0	29943	41523
14566000.0	25396	9749
14578000.0	29443	47670
14600000.0	35167	35135
14612000.0	31349	36785
14613000.0	48933	50499
14656000.0	42567	13770
14677000.0	1799	38264
14680000.0	1042	44142
14693000.0	18064	10405
14693000.0	36898	31007
14701000.0	19521	13930
14708000.0	48623	14078
14758000.0	54191	14801
14781000.0	34990	51294
14786000.0	4256	9665
14807000.0	23087	46582
14814000.0	4711	42125
14824000.0	26326	35348
14833000.0	4976	39778
14833000.0	3068	3359
14847000.0	51836	3194
14854000.0	14447	16760
14867000.0	10609	22737
14873000.0	34932	15145
14875000.0	4977	53747
14883000.0	19028	9160
14894000.0	19241	29380
14919000.0	40584	45324
14928000.0	45153	42281
14935000.0	53052	51823
14936000.0	35989	11584
14950000.0	52284	11480
14964000.0	14939	6796
14970000.0	22003	13205
14975000.0	47260	27219
15003000.0	3375	15643
15004000.0	50949	19935
15012000.0	18686	12182
15012000.0	23704	26409
15028000.0	4009	39091
15037000.0	37061	14912
15040000.0	36110	48348
15045000.0	48625	48399
15047000.0	25302	19937
15049000.0	53137	39128
15058000.0	7263	9976
15062000.0	54117	26007
15088000.0	22726	21962
15096000.0	47928	47543
15113000.0	4492	10907
15133000.0	10445	23730
15147000.0	40696	34978
15151000.0	49597	53108
15151000.0	599	42396
15162000.0	45251	6034
15170000.0	7824	21279
15172000.0	9712	12536
15179000.0	2913	54967
15191000.0	2640	10205
15201000.0	50621	2488
15208000.0	45109	30492
15209000.0	848	23018
15232000.0	4549	2098
15238000.0	20389	11012
15255000.0	35875	18041
15265000.0	17418	6517
15282000.0	46292	25915
15283000.0	49439	54346
15293000.0	17734	50810
15301000.0	40181	30208
15304000.0	32875	29595
15341000.0	32526	33693
15378000.0	30431	47750
15378000.0	10987	4730
15380000.0	45177	18912
15412000.0	2352	17671
15418000.0	28667	42594
15429000.0	26891	36394
15440000.0	9934	45929
15441000.0	37130	49945
15457000.0	2095	41960
15465000.0	51826	38458
15482000.0	36944	14535
15496000.0	48631	16881
15506000.0	25157	35281
15508000.0	5579	20891
15523000.0	1956	43741
15567000.0	49531	14057
15568000.0	26012	30239
15576000.0	12387	3814
15586000.0	6164	26046
15586000.0	12396	1515
15597000.0	46450	31134
15602000.0	51657	5676
15617000.0	42421	50582
15623000.0	20986	43651
15638000.0	46784	46910
15661000.0	24453	34155
15663000.0	42908	41939
15675000.0	3129	42584
15687000.0	47911	35677
15694000.0	10900	44245
15694000.0	16177	44417
15699000.0	46812	30972
15702000.0	31897	31287
15707000.0	28118	27566
15717000.0	3460	15419
15731000.0	34424	15674
15736000.0	42587	38292
15740000.0	34250	731
15745000.0	21648	32118
15747000.0	8226	30596
15748000.0	25847	22141
15758000.0	9010	10376
15763000.0	2072	11707
15766000.0	51810	16853
15779000.0	582	38143
15779000.0	37812	16306
15791000.0	7953	9357
15795000.0	3302	30375
15802000.0	52235	19150
15806000.0	51753	44758
15819000.0	23972	24072
15822000.0	7461	54267
15827000.0	43139	6505
15829000.0	26052	9540
15835000.0	25798	6455
15855000.0	46271	52518
15875000.0	27488	25099
15881000.0	413	20510
15899000.0	54749	33588
15900000.0	50133	43476
15902000.0	50583	36042
15916000.0	6493	4388
15918000.0	2303	9436
15919000.0	18120	1278
15938000.0	37370	25638
15938000.0	896	19014
15939000.0	18447	11334
15953000.0	30067	12618
15955000.0	51424	32038
15958000.0	16917	21706
15966000.0	38451	55034
15979000.0	30152	42412
15982000.0	25098	5443
15982000.0	35531	15156
15983000.0	33867	49074
15994000.0	13993	20752
16010000.0	29213	29014
16016000.0	35685	48682
16024000.0	48819	38588
16030000.0	36347	43766
16038000.0	54626	31884
16048000.0	40735	45638
16066000.0	1327	53380
16073000.0	54875	11158
16075000.0	48351	44392
16082000.0	48084	53451
16084000.0	47400	42191
16087000.0	11503	43913
16118000.0	15611	44873
16120000.0	43933	50124
16125000.0	29141	8389
16126000.0	50213	17435
16134000.0	10597	5824
16158000.0	7329	2245
16163000.0	1325	46645
16186000.0	30194	11801
16190000.0	21459	44995
16198000.0	21553	8498
16199000.0	9806	17759
16201000.0	15560	32195
16218000.0	43832	10187
16230000.0	17629	50871
16232000.0	33114	45730
16234000.0	51648	43681
16235000.0	15933	28152
16249000.0	30366	4220
16256000.0	51407	31134
16264000.0	34718	13325
16272000.0	13967	52844
16272000.0	29870	27005
16280000.0	25402	29661
16284000.0	29483	8520
16298000.0	15576	50323
16302000.0	47823	48810
16312000.0	46907	36244
16313000.0	39857	38622
16328000.0	24608	3479
16335000.0	52967	43651
16336000.0	48400	26091
16336000.0	48969	7323
16347000.0	13015	14739
16355000.0	36486	35825
16359000.0	31634	2929
16363000.0	33671	29953
16365000.0	48013	2791
16371000.0	25254	30058
16371000.0	3680	43858
16372000.0	19557	36223
16382000.0	42397	16585
16397000.0	36416	17333
16398000.0	16899	31573
16399000.0	7476	36370
16424000.0	18268	42609
16426000.0	26397	24876
16439000.0	20254	31121
16440000.0	6247	52676
16459000.0	12639	38488
16466000.0	51737	34477
16469000.0	25096	52175
16482000.0	43509	735
16490000.0	20878	12563
16496000.0	48271	13528
16506000.0	30583	39608
16525000.0	9356	2791
16531000.0	53550	13218
16536000.0	44475	17177
16538000.0	22126	23106
16544000.0	48570	6312
16546000.0	17091	3964
16554000.0	40041	9487
16554000.0	1431	22288
16557000.0	7031	2148
16563000.0	6219	21658
16571000.0	46921	16195
16580000.0	50626	45153
16591000.0	18338	18495
16603000.0	36810	12853
16606000.0	4401	36229
16617000.0	25452	14911
16618000.0	13437	6200
16621000.0	54536	8111
16624000.0	17151	48847
16630000.0	30166	26766
16632000.0	50692	32294
16661000.0	15964	27137
16672000.0	43977	35712
16674000.0	52727	50667
16677000.0	12348	29309
16681000.0	48623	21073
16684000.0	34551	40806
16702000.0	43703	43399
16712000.0	17358	47061
16714000.0	15532	34196
16722000.0	47149	24198
16742000.0	51073	39806
16743000.0	46467	35762
16746000.0	22380	44967
16749000.0	7456	48341
16755000.0	41991	40733
16755000.0	36996	1720
16755000.0	3339	48066
16761000.0	41604	20752
16766000.0	4609	2245
16777000.0	41157	27565
16777000.0	42850	34253
16782000.0	22071	18376
16787000.0	35463	46794
16795000.0	17153	37707
16799000.0	15066	31855
16820000.0	11639	50633
16826000.0	34150	47957
16827000.0	2462	15004
16839000.0	41182	41237
16841000.0	8057	34026
16847000.0	31321	44111
16847000.0	50847	50317
16860000.0	14221	8215
16873000.0	39593	26366
16873000.0	48776	14487
16878000.0	44276	43655
16881000.0	32131	32180
16891000.0	1284	22830
16904000.0	31647	26647
16910000.0	10036	23948
16918000.0	19342	8944
16925000.0	42707	41056
16937000.0	44298	21076
16946000.0	21926	13006
16954000.0	41935	17708
16961000.0	49437	14419
16961000.0	2413	32717
16968000.0	21279	22859
16974000.0	26881	36223
16976000.0	8371	39849
16976000.0	20728	3759
16977000.0	22095	43787
16985000.0	17133	47247
17003000.0	22639	16151
17004000.0	31363	42400
17004000.0	35463	43977
17008000.0	21055	9846
