id	osmid	x	y
55	106692763	-73.8536712	40.8268146
56	470073501	-73.7264772	40.6841423
57	2573893793	-74.0361448	40.6182252
58	4203135149	-73.9376944	40.7347558
59	455442611	-74.0032753	40.5969026
60	567820468	-73.9320847	40.8114613
61	60915901	-73.9061157	40.8730447
62	42795207	-73.8057472	40.681843
63	42991819	-74.137394	40.558021
64	60915916	-73.9111855	40.8631635
65	42516686	-73.911002	40.675544
66	446726354	-74.1809666	40.6124661
67	277577940	-73.8274587	40.7227817
68	1698103508	-73.8739811	40.7738453
69	6096486615	-73.9302984	40.8133887
70	446726360	-74.1791711	40.6156421
71	60653787	-73.8765441	40.8239053
72	42795228	-73.8504895	40.737867
73	278216931	-73.8832725	40.5675211
74	1397162212	-73.8198196	40.7169139
75	42959081	-74.1386308	40.5890699
76	5330321644	-73.9305685	40.7144497
77	1579630833	-73.9081485	40.8916283
78	60653814	-73.8725762	40.8248488
79	246923513	-74.0164164	40.7048817
80	451068154	-74.0046106	40.6800412
81	60653827	-73.8727323	40.8249658
82	60653828	-73.8727143	40.8248845
83	42434821	-74.0023198	40.7502203
84	42975492	-74.1115534	40.568801
85	451051793	-73.9985681	40.6909691
86	278216979	-73.882758	40.5675041
87	42959124	-74.1458338	40.5885639
88	60653847	-73.872865	40.8268221
89	359891223	-74.0765161	40.6064271
90	359891225	-74.0766165	40.6058289
91	42434842	-74.0064195	40.7204244
92	60653852	-73.873344	40.8256477
93	4616536348	-74.006055	40.7244231
94	42484000	-73.990932	40.594333
95	42484004	-73.9931686	40.5923154
96	274186544	-73.8276086	40.7775437
97	60653878	-73.8729903	40.8223016
98	43008314	-74.1169076	40.6109425
99	3574612293	-74.0149206	40.7072065
100	448151879	-74.026205	40.6164693
101	42844490	-73.904441	40.721884
102	42844498	-73.904096	40.721031
103	457015642	-73.807603	40.6864706
104	4970873186	-73.9035587	40.6788815
105	359891299	-74.07766	40.6066165
106	60653924	-73.8709762	40.8225604
107	42762606	-73.86355	40.864655
108	411566447	-74.0618483	40.6015515
109	60653937	-73.8770947	40.8237304
110	2889974131	-73.9243179	40.8451147
111	42434935	-73.9349762	40.8280057
112	60653944	-73.8680817	40.8249047
113	60653946	-73.8648072	40.8253128
114	60653948	-73.8721863	40.8275752
115	6166413694	-73.9731928	40.7456132
116	42795391	-73.837663	40.766421
117	60653952	-73.8730424	40.8292876
118	42992000	-74.1501051	40.5508242
119	278217092	-73.8819346	40.5684574
120	276038022	-73.9455087	40.752055
121	448151945	-74.0263024	40.6159826
122	42729868	-73.8298599	40.8821753
123	42729869	-73.8301498	40.8827022
124	2313404814	-73.867181	40.8602656
125	2313404816	-73.8678312	40.8584952
126	42828177	-73.838715	40.726221
127	3380068752	-73.8809664	40.8575817
128	3788308883	-73.8367022	40.781662
129	3630219668	-73.985642	40.7179463
130	42828181	-73.8383733	40.7255561
131	42992022	-74.151086	40.549674
132	456343958	-73.8425638	40.6667743
133	42516889	-73.977318	40.6429333
134	5481972125	-73.972169	40.7287395
135	479166879	-73.9207589	40.7332706
136	597328292	-73.9009802	40.7259618
137	529285542	-73.9326076	40.8262853
138	6166413736	-73.9505843	40.7415539
139	42484136	-73.9298679	40.7143798
140	42451370	-74.0159533	40.706677
141	247120300	-73.9947945	40.7693529
142	42451375	-74.0164671	40.7050716
143	42484146	-73.9263023	40.7139782
144	42762677	-73.85876	40.884777
145	274186688	-73.8272516	40.7774346
146	597328327	-73.9071729	40.7279783
147	42811847	-73.8021278	40.789028
148	448053705	-74.083384	40.6061927
149	597328332	-73.9104567	40.7293517
150	597328336	-73.9081471	40.7276784
151	42811858	-73.8024569	40.7864871
152	42975699	-74.11221	40.581267
153	42811863	-73.802411	40.785817
154	42811868	-73.8027475	40.7832595
155	247120348	-73.9949384	40.7700378
156	479166942	-73.9159981	40.7309753
157	493076961	-73.8081067	40.7388004
158	42975715	-74.1037786	40.5765369
159	42811882	-73.803135	40.780416
160	42844654	-73.8233078	40.5844614
161	451052015	-73.9986344	40.6900709
162	6872498672	-74.13184	40.6403509
163	6828605935	-73.8761471	40.7720403
164	448152046	-74.0298846	40.6129492
165	446513647	-74.1896045	40.6023431
166	6872498676	-74.1317021	40.6401701
167	6828605938	-73.8762263	40.7720268
168	1544651254	-73.8980103	40.8903298
169	446513648	-74.1893229	40.6034867
170	2024833542	-73.8898925	40.8706166
171	2024833545	-73.8908232	40.8700696
172	2024833546	-73.8881955	40.8716141
173	2024833547	-73.8896502	40.8709385
174	1819673097	-73.9057119	40.9003723
175	2024833549	-73.889228	40.8711823
176	42844682	-73.8171792	40.5867315
177	2024833551	-73.8911258	40.8702472
178	42844685	-73.8170753	40.5867706
179	42811925	-73.804418	40.771086
180	2024833559	-73.8888023	40.8716004
181	274186775	-73.8253245	40.7802408
182	42811928	-73.804629	40.769486
183	4521706008	-73.745061	40.6574208
184	481411614	-73.8737365	40.7710999
185	6522618400	-73.7218371	40.7251537
186	593216034	-73.9453403	40.7529271
187	42811945	-73.805527	40.76289
188	481411627	-73.8731364	40.7713012
189	359875116	-74.2168232	40.5286338
190	359875121	-74.2164781	40.5279246
191	4682629684	-73.9621272	40.6693408
192	2317435444	-73.9365255	40.6222961
193	2317435446	-73.9367218	40.6224895
194	42992191	-74.169586	40.540047
195	1763787328	-73.9309132	40.8668062
196	447758917	-74.169794	40.5776886
197	486867534	-73.9874505	40.71824
198	42877520	-73.8517625	40.7260497
199	498729553	-73.7247726	40.7256634
200	498729554	-73.7248055	40.7255271
201	274186841	-73.8245782	40.7767301
202	447758937	-74.1692186	40.5821304
203	2317435489	-73.9338166	40.6255156
204	274317929	-73.844739	40.761952
205	274301547	-73.7885412	40.7647204
206	471204459	-73.8717748	40.8576747
207	370705004	-74.0048445	40.7124759
208	598033003	-73.9486201	40.7043229
209	274301551	-73.7872851	40.7637152
210	39076461	-73.7946273	40.7864093
211	598033005	-73.94856	40.7045127
212	42762867	-73.9018997	40.8317134
213	42812019	-73.9179676	40.7812661
214	3564847735	-73.8107706	40.7323034
215	42926712	-73.932684	40.7727042
216	4209410683	-73.9831896	40.6935801
217	597688957	-73.8772616	40.7068454
218	279200384	-73.7434005	40.6405459
219	3616588417	-73.8119093	40.584801
220	3616588416	-73.8118609	40.5846843
221	598033030	-73.9540723	40.7121913
222	4205625991	-74.1621627	40.5959914
223	5587763848	-73.7337635	40.6733161
224	42451593	-73.9883784	40.7164713
225	39076490	-73.7570906	40.7624294
226	5587763852	-73.733927	40.6736148
227	5587763853	-73.7330422	40.673649
228	5587763854	-73.7332539	40.6738555
229	598033037	-73.9550463	40.7129041
230	474743444	-73.8494118	40.827116
231	5118575255	-73.8553855	40.7206423
232	39076504	-73.7441643	40.7534671
233	5118575257	-73.8556248	40.7201295
234	60654234	-73.8135718	40.8703125
235	5118575259	-73.8557022	40.7199635
236	598033054	-73.9553341	40.7110715
237	4236329635	-73.8569603	40.7582033
238	486818473	-73.9092779	40.8374059
239	1431716524	-73.7932683	40.6636044
240	1431716525	-73.7951952	40.664653
241	60654254	-73.8200104	40.8699613
242	42746544	-73.890663	40.825307
243	455443121	-74.0159443	40.602899
244	5118575280	-73.8560062	40.7193229
245	6882378422	-73.9249627	40.8610468
246	274318012	-73.8463038	40.7607746
247	6218826428	-73.8712579	40.7721822
248	42730177	-73.817337	40.828318
249	6218826437	-73.8714473	40.772202
250	42730182	-73.8188897	40.8301704
251	451019469	-73.9951562	40.7007242
252	277578452	-73.8314898	40.7175353
253	277578454	-73.8291546	40.7165863
254	106054361	-73.8359354	40.8153417
255	42844896	-73.7667426	40.5963223
256	42484451	-73.9723982	40.6506977
257	42992360	-74.2011843	40.5267772
258	6055674605	-73.8852763	40.7704248
259	42451695	-74.0005305	40.7526895
260	4206756592	-73.785955	40.7897661
261	451019504	-73.9905108	40.7016457
262	470074105	-73.7263656	40.6866481
263	4058694393	-73.7932738	40.6599424
264	274318078	-73.8437062	40.7622951
265	42992383	-74.2015568	40.5263084
266	464700161	-73.7289702	40.747422
267	60654338	-73.8184568	40.8757635
268	42746626	-73.825509	40.833426
269	4058694403	-73.7937091	40.6584629
270	373850887	-73.9303361	40.8460516
271	5890982665	-73.9195831	40.8635998
272	6528385811	-73.8639165	40.7695308
273	5455151892	-73.8042797	40.7624659
274	274301717	-73.7879575	40.7642328
275	5455151894	-73.803692	40.762506
276	42435359	-73.9610568	40.8017903
277	448152355	-74.0266846	40.6165455
278	373850916	-73.9354432	40.8102102
279	4732863269	-74.0163683	40.6331821
280	1397162794	-73.8031683	40.7163207
281	2924921648	-73.8491106	40.6881524
282	2924921650	-73.848706	40.6882656
283	5333189428	-73.9361611	40.8305472
284	3430220598	-73.94922	40.730678
285	4058694456	-73.7933526	40.6573397
286	42763066	-73.8939156	40.8651574
287	42861376	-73.79848	40.773039
288	6335562561	-73.943182	40.7467266
289	4058694464	-73.7935137	40.6576129
290	103187271	-73.8374216	40.8302703
291	42861384	-73.7956364	40.7730896
292	6335562567	-73.9424447	40.7462952
293	4058694474	-73.7927748	40.6566136
294	588546891	-74.0142449	40.7045237
295	42845004	-73.729668	40.711006
296	455426894	-73.9374455	40.5859191
297	2922103640	-73.7235107	40.7247228
298	2922103642	-73.7228976	40.7248693
299	2922103647	-73.7204677	40.7255701
300	2922103648	-73.7183225	40.7261232
301	1347023045	-73.8254153	40.8835116
302	528909156	-73.8191672	40.6654592
303	1927807845	-73.9221287	40.7551516
304	2922103655	-73.7104906	40.7273109
305	42861416	-73.7849398	40.7760143
306	42861421	-73.7840815	40.7762678
307	1398588272	-73.8489837	40.7584488
308	42730353	-73.80166	40.809072
309	42910587	-73.9102475	40.7694252
310	461767551	-73.8385267	40.7101805
311	42828674	-73.7823226	40.7887463
312	42861442	-73.7758387	40.7786295
313	1544782722	-73.9068426	40.8769028
314	566379402	-73.8786973	40.8236279
315	5610570648	-74.0218361	40.6219362
316	42746777	-73.909678	40.879515
317	1544782747	-73.9066572	40.876749
318	4997186460	-73.9171373	40.8457236
319	5610570652	-73.9330182	40.6255083
320	5610570653	-73.9333033	40.6256133
321	5610570654	-73.9335392	40.6257813
322	42746781	-73.9105323	40.8804528
323	1544782753	-73.9065065	40.8768665
324	5610570657	-73.9338518	40.6259218
325	1544782755	-73.906893	40.8769646
326	246858654	-74.0169087	40.7048317
327	274285474	-73.7862008	40.7845957
328	6747095975	-73.8263345	40.7199492
329	455426983	-73.9305053	40.5854216
330	277578666	-73.8338514	40.7198
331	1544782763	-73.9070878	40.8765175
332	276317107	-73.9513091	40.7417248
333	62915509	-73.9995869	40.7630545
334	42730428	-73.8323632	40.8878672
335	42730431	-73.8312923	40.8878187
336	42795971	-73.8938728	40.7660527
337	62915525	-74.0003097	40.7625412
338	42730439	-73.8284721	40.8879346
339	455427016	-73.9238282	40.5837977
340	102974409	-73.8916346	40.8997222
341	42845132	-73.752348	40.665489
342	42484689	-73.980291	40.647297
343	455427025	-73.9227798	40.5837379
344	42845142	-73.7566029	40.6589266
345	42927063	-73.781846	40.766956
346	457262042	-73.8014733	40.6652986
347	42451932	-73.9274354	40.8571682
348	62915549	-74.0010621	40.7619572
349	4444865500	-74.1046205	40.6102592
350	42484702	-73.976336	40.6477286
351	42927072	-73.780988	40.767199
352	4444865503	-74.1029372	40.6100114
353	457016298	-73.8033887	40.6777617
354	457016299	-73.8039638	40.678979
355	455427060	-73.9168468	40.5841312
356	103580673	-73.8457654	40.8280857
357	6033212422	-74.2245376	40.5369192
358	42484744	-73.9713962	40.648258
359	6033212425	-74.2248387	40.5349076
360	85214220	-73.8225489	40.8238393
361	6033212430	-74.2283132	40.525971
362	2408350736	-73.9113909	40.8443262
363	279200792	-73.7689413	40.655656
364	42435610	-74.0002679	40.7428467
365	5882168349	-74.0339581	40.610106
366	276317215	-73.9493078	40.742302
367	2408350757	-73.9115426	40.8443472
368	447857703	-74.1472964	40.623426
369	274302006	-73.7886803	40.7646198
370	42484790	-73.959329	40.652928
371	274302008	-73.7881635	40.7641223
372	42435642	-73.9939536	40.7515176
373	42484796	-73.95601	40.652314
374	42435645	-73.9929759	40.7528582
375	42796094	-73.7360339	40.7421463
376	6024807484	-74.0043773	40.6803132
377	2259895359	-73.8880607	40.765098
378	42484806	-73.9782687	40.6843692
379	43009097	-74.1665796	40.5855005
380	42796106	-73.7820013	40.7897428
381	469845066	-73.7848836	40.780843
382	277136465	-73.910319	40.752675
383	487064658	-73.8273164	40.8605151
384	42992727	-74.073016	40.599362
385	455574616	-73.7592418	40.6660349
386	60916829	-73.9403638	40.8540612
387	42517603	-73.9913738	40.6970203
388	447759464	-74.1620006	40.5950371
389	42534001	-73.97441	40.585758
390	447759476	-74.1633094	40.5926604
391	42747003	-73.9059033	40.8393997
392	447759483	-74.1676576	40.5889875
393	42763390	-73.915576	40.883606
394	447759491	-74.1684501	40.5869327
395	42435716	-73.9823991	40.7674049
396	2024817796	-73.8857027	40.8760039
397	42943619	-74.2079381	40.5416812
398	455574668	-73.7588813	40.6661
399	2024817810	-73.8855509	40.8768403
400	2327413908	-73.8198858	40.8901365
401	42452117	-73.97996	40.7139762
402	2024817816	-73.8860252	40.8761586
403	6398592155	-73.8372752	40.6491464
404	276317340	-73.9508515	40.7413281
405	470205600	-73.8255623	40.8423425
406	276317345	-73.9495219	40.7416384
407	274187427	-73.8140129	40.7875488
408	455492772	-73.8004022	40.6663105
409	42747046	-73.8849383	40.840098
410	42894506	-73.8423968	40.7801539
411	42894508	-73.8414813	40.780162
412	42812594	-73.780589	40.713428
413	42927293	-73.8272941	40.7866311
414	42730691	-73.8542716	40.8984308
415	42763463	-73.9060342	40.9017083
416	42943687	-74.2129287	40.5542788
417	274187466	-73.8135254	40.787177
418	6122357964	-73.8676141	40.7704818
419	599033037	-73.7896098	40.6472156
420	274187470	-73.8078095	40.7864517
421	5651154127	-73.7690264	40.6557918
422	42730704	-73.851223	40.898115
423	5924291792	-73.8536549	40.6755432
424	5924291793	-73.8538598	40.6753518
425	42927315	-73.813805	40.788841
426	5651154126	-73.7690552	40.6556854
427	4142105813	-74.0067677	40.7228854
428	42943697	-74.2133063	40.5551913
429	42812627	-73.8100022	40.7897268
430	42943699	-74.213502	40.555668
431	599033056	-73.7878052	40.6474305
432	599033057	-73.7883651	40.6471816
433	42927330	-73.804852	40.789238
434	42845414	-73.856147	40.71903
435	599033063	-73.7872493	40.6469604
436	42468587	-73.9220122	40.6546323
437	42730733	-73.8434519	40.8998253
438	42796270	-73.8229631	40.7916354
439	42796273	-73.8217499	40.7903972
440	1272562931	-74.0060393	40.7119161
441	42779892	-73.8927487	40.8582791
442	599033082	-73.7862195	40.6485058
443	42796283	-73.8019032	40.6667358
444	42468603	-73.9217107	40.6543559
445	470205692	-73.8268498	40.8480173
446	42796297	-73.8011737	40.6667097
447	42829069	-73.821244	40.7101307
448	464880910	-73.7272369	40.751314
449	42730775	-73.8529488	40.8945768
450	274302235	-73.783589	40.7578299
451	42829083	-73.81755	40.704002
452	60917021	-73.9452375	40.8478838
453	277136670	-73.9109821	40.7530447
454	276317470	-73.9514687	40.74128
455	42730789	-73.851829	40.89163
456	61261100	-73.9760921	40.7968698
457	61261104	-73.976735	40.796025
458	274416945	-73.846853	40.7601339
459	42829106	-73.8140047	40.6972407
460	42829107	-73.813443	40.696282
461	42960179	-74.14762	40.585019
462	446727480	-74.1900633	40.5724925
463	42829118	-73.810988	40.691855
464	42796350	-73.726934	40.688355
465	42960195	-74.153183	40.587892
466	470205768	-73.826253	40.8531904
467	42927433	-73.888886	40.685529
468	446727497	-74.1994179	40.5607126
469	42927436	-73.8882404	40.6852324
470	42878287	-73.734595	40.672199
471	274416976	-73.85364	40.7595651
472	279151954	-74.0137888	40.7023934
473	42960216	-74.1635483	40.5933421
474	42730842	-73.855884	40.883861
475	461784428	-73.83063	40.7172921
476	471205229	-73.8786838	40.8559547
477	42829166	-73.802081	40.674419
478	597443953	-73.9016724	40.767718
479	246580595	-74.0063827	40.7496702
480	597443957	-73.8900148	40.7661542
481	597443958	-73.9038215	40.7674988
482	42861943	-73.812226	40.787933
483	4215833977	-73.9353061	40.7372269
484	462767491	-73.7349553	40.6729123
485	462767497	-73.7336421	40.6745397
486	43009423	-74.1066046	40.5687901
487	42861970	-73.7948046	40.7875105
488	42796436	-73.9187365	40.7710852
489	3048146328	-73.886223	40.7687672
490	42780058	-73.8246269	40.8338606
491	2499757469	-73.9392752	40.8420796
492	43009438	-74.112263	40.561458
493	597444000	-73.9035386	40.7655755
494	42517920	-74.0342768	40.6098882
495	3048146338	-73.8837031	40.7742044
496	448152999	-74.0273331	40.6145824
497	42436014	-74.0080097	40.7232849
498	597444016	-73.8933416	40.7657935
499	42960308	-74.1841508	40.6027209
500	597444020	-73.9003427	40.7565895
501	595314101	-73.9678102	40.802787
502	42468791	-73.9035789	40.6789451
503	597444022	-73.900132	40.7570824
504	597444023	-73.9005748	40.7577971
505	592643514	-73.9408211	40.7508772
506	4202694075	-73.9260945	40.6380122
507	42730940	-73.861542	40.866154
508	597444030	-73.8987874	40.7545515
509	597444035	-73.8975518	40.7517754
510	597444036	-73.8972662	40.7514351
511	592643525	-73.9388948	40.7497947
512	592643526	-73.9392412	40.750183
513	592643527	-73.9389617	40.7499391
514	42730961	-73.861803	40.8579927
515	592643538	-73.9379097	40.7496075
516	274187732	-73.8097549	40.7868121
517	471287256	-73.8176425	40.8596744
518	42796505	-73.7283308	40.7419912
519	42911204	-73.886351	40.716017
520	42845686	-73.723714	40.726927
521	42976761	-74.2098713	40.5415725
522	42731002	-73.904934	40.862749
523	42993151	-74.1557548	40.6179872
524	447858178	-74.1462922	40.6258429
525	42485251	-74.030845	40.616699
526	360744452	-73.7531754	40.6657151
527	6100649478	-73.9496957	40.7306322
528	427804166	-73.9986967	40.7587243
529	276317706	-73.9515018	40.7426769
530	42731023	-73.909002	40.8627007
531	42731026	-73.9098159	40.8623434
532	2806744600	-73.919615	40.6606565
533	42731033	-73.9117484	40.8617552
534	6202295840	-73.8471933	40.7448449
535	2711029280	-73.9629223	40.7583127
536	427804196	-73.9978758	40.7581825
537	42944036	-74.1168333	40.611438
538	6202295853	-73.8447889	40.7359594
539	427804205	-73.997795	40.7583834
540	42468913	-73.970861	40.62621
541	427804211	-73.9983378	40.7583716
542	42468916	-73.9724274	40.6239581
543	106202686	-73.8489212	40.7490836
544	106202687	-73.848995	40.749196
545	106202688	-73.8490944	40.749355
546	42845762	-73.7244566	40.7270009
547	42436178	-74.0139687	40.7070863
548	5471815254	-73.7593817	40.7211108
549	42829401	-73.8194744	40.7173157
550	42796634	-73.7896169	40.6660204
551	471287388	-73.8214807	40.8573182
552	42845788	-73.8414566	40.7300009
553	455493219	-73.7899099	40.6664088
554	5490263654	-74.0709126	40.6120805
555	471287401	-73.8185866	40.858797
556	42813046	-73.809407	40.666617
557	42944120	-74.1763396	40.6183926
558	452396667	-73.8895793	40.6282235
559	4814440062	-73.9252612	40.8613637
560	446727807	-74.1918314	40.5691428
561	43009663	-74.069759	40.619747
562	6215468677	-73.8841245	40.8326535
563	42485383	-73.973101	40.645451
564	42501773	-73.9817381	40.6935888
565	42911376	-73.873591	40.7343661
566	2931099281	-73.8139392	40.6971289
567	42862226	-73.8252842	40.7417736
568	2931099284	-73.81326	40.6971608
569	42469020	-73.9891183	40.6064411
570	274302633	-73.7919872	40.7689088
571	588465833	-73.8997796	40.6770981
572	42469047	-73.995594	40.600233
573	42469048	-73.99734	40.5985548
574	1701250744	-73.8713778	40.5666091
575	1701250745	-73.8715233	40.5668718
576	42813111	-73.7660139	40.6669203
577	42436285	-73.9281588	40.8518669
578	42469053	-73.9993017	40.5966636
579	461784767	-73.8240182	40.716249
580	42436288	-73.929603	40.852476
581	42436293	-73.932228	40.853582
582	42813129	-73.753783	40.6658266
583	455378634	-73.9916591	40.5871918
584	42845897	-73.8379141	40.6507966
585	486819531	-74.0034826	40.7112711
586	4626417357	-74.1434303	40.631939
587	5102913228	-74.1868419	40.6032128
588	486819534	-74.0031028	40.7111561
589	42829520	-73.7283956	40.750576
590	486819535	-74.0036669	40.711607
591	5102913231	-74.186171	40.6035308
592	42813144	-73.7478178	40.6658331
593	2716092124	-73.8233959	40.7300337
594	2716092125	-73.8235295	40.7300005
595	573884127	-73.8282428	40.8613082
596	573884132	-73.8281731	40.8607362
597	2313537252	-73.9098958	40.757951
598	42862310	-73.8984386	40.7599479
599	42944230	-74.1773983	40.618447
600	42911464	-73.8474657	40.7229149
601	42501868	-73.961093	40.694011
602	3174844140	-73.9923976	40.7018454
603	1051068149	-73.9137329	40.8850985
604	471287544	-73.8208316	40.8568495
605	4207740675	-73.9047061	40.8117349
606	42944260	-74.1862466	40.6019005
607	455378700	-73.9878741	40.5844703
608	42944268	-74.1853619	40.6020318
609	42927889	-73.7405	40.703435
610	42796820	-73.8411174	40.7622682
611	42845976	-73.8486679	40.7816852
612	42796825	-73.840517	40.761166
613	1051068188	-73.9129779	40.8858744
614	2812430112	-73.8605906	40.6847339
615	42895139	-73.8845445	40.7458929
616	274302758	-73.7951845	40.7727549
617	42813222	-73.827722	40.710603
618	42747689	-73.9067787	40.8910613
619	42501930	-73.981796	40.655246
620	42436396	-74.0062792	40.733743
621	42862381	-73.8500958	40.6627015
622	6676039475	-73.8733599	40.7720406
623	6166333236	-73.973993	40.7462422
624	42862396	-73.8448677	40.6651356
625	42911549	-73.8154133	40.7041946
626	42829636	-73.789449	40.718896
627	6166333257	-73.9756365	40.7471887
628	6166333258	-73.9756853	40.7470444
629	42960717	-74.084467	40.604788
630	42944333	-74.1535482	40.6144879
631	2411398992	-73.9269763	40.8279497
632	446515030	-74.1828815	40.607547
633	42436439	-74.0051265	40.7408505
634	42501976	-73.9762613	40.6259884
635	6745671511	-73.9253889	40.7315976
636	597378906	-73.8459034	40.7395119
637	597378908	-73.8449899	40.7399505
638	2411399005	-73.9272495	40.828186
639	486868830	-73.9902109	40.7192474
640	2328938332	-73.7285796	40.7125152
641	274188126	-73.8284621	40.7761193
642	42747745	-73.9054796	40.9001979
643	447825761	-74.2346299	40.5279377
644	597378916	-73.8451035	40.7404369
645	42469226	-73.988149	40.6933026
646	42469228	-73.988192	40.6922628
647	42747763	-73.9167592	40.8795124
648	6212716406	-73.7673533	40.7355725
649	42796919	-73.8362025	40.7386253
650	1064257400	-73.8609193	40.7602898
651	5490149241	-74.1630245	40.6010343
652	42829691	-73.7768716	40.7218632
653	42829702	-73.722705	40.7537279
654	42829704	-73.7224698	40.7540505
655	42796937	-73.8369122	40.7404356
656	486868873	-73.9904805	40.7193292
657	42944392	-74.1593095	40.6150559
658	481265550	-73.8796161	40.7697948
659	597378958	-73.8568435	40.7365613
660	2025097106	-73.8947913	40.8652493
661	1701250974	-73.8748412	40.5697466
662	447760288	-74.1623204	40.6053313
663	595462050	-73.9442378	40.8500952
664	595462053	-73.9440021	40.8499148
665	5335058342	-73.8355707	40.8251013
666	3661350823	-73.8584977	40.8568767
667	3446523817	-73.7464021	40.728664
668	1829177258	-73.9416392	40.8508617
669	5335058347	-73.8359181	40.8246681
670	2025097132	-73.897323	40.862456
671	447760301	-74.1633919	40.6016992
672	3446523822	-73.7447379	40.729875
673	2025097135	-73.8953522	40.8648256
674	274302896	-73.7950511	40.7731329
675	2025097138	-73.8950908	40.8654259
676	42796983	-73.897434	40.742086
677	42829758	-73.7159613	40.759245
678	42862527	-73.7782589	40.7487596
679	6218794953	-73.8780809	40.7713626
680	455575504	-73.7632597	40.6670448
681	42862546	-73.774695	40.749728
682	274286551	-73.787481	40.7857234
683	42862553	-73.773757	40.749995
684	277481436	-73.9264184	40.7996994
685	4557539295	-73.9888033	40.722915
686	274302947	-73.7957674	40.7730185
687	277481443	-73.9198269	40.7978661
688	42829798	-73.8569038	40.7603881
689	274302953	-73.8026603	40.780145
690	42436586	-73.9826645	40.7394963
691	42436590	-73.9804284	40.7385557
692	42436598	-73.978052	40.737554
693	598329335	-74.0168791	40.6356426
694	455575544	-73.7668063	40.6669002
695	274302973	-73.8013672	40.7781805
696	42862590	-73.7646844	40.7525452
697	42977277	-74.1286336	40.6373454
698	42846208	-73.8921467	40.7667283
699	42977285	-74.1294509	40.6336834
700	42453011	-73.9707699	40.747543
701	5697718300	-73.8345862	40.5829937
702	5489297453	-73.8207792	40.7246431
703	598329389	-74.0164947	40.6345739
704	4515465264	-73.9401576	40.8303809
705	277481521	-73.9219727	40.7972971
706	3882158131	-73.8475692	40.7476009
707	42747958	-73.82518	40.824501
708	3882158140	-73.848055	40.7469938
709	42993731	-74.157666	40.583375
710	6386092101	-73.8633504	40.7691467
711	42747980	-73.821676	40.826202
712	5489297487	-73.8218151	40.7266766
713	42747984	-73.818322	40.827835
714	42829906	-73.837736	40.7265971
715	274319447	-73.8456581	40.7607682
716	402475097	-74.0086875	40.7423524
717	528910427	-73.7810541	40.6669122
718	42829920	-73.8373291	40.7257293
719	535054432	-73.8703178	40.7321984
720	277481572	-73.9248771	40.799743
721	1545521259	-73.9153827	40.8830722
722	42436716	-73.962864	40.7549314
723	42436719	-73.9618459	40.7552312
724	4572268661	-74.0700826	40.6045325
725	277743735	-73.7870796	40.653566
726	42748024	-73.8246653	40.8776403
727	4572268665	-74.087051	40.6075291
728	42977400	-74.130719	40.612558
729	4572268673	-74.0872541	40.6078724
730	4572268676	-74.0915147	40.6094193
731	4572268677	-74.091406	40.6096127
732	42944651	-74.13094	40.6086297
733	471206036	-73.8782349	40.855613
734	42453142	-73.9242395	40.8452042
735	42944664	-74.1367703	40.6077973
736	4143859865	-74.0053281	40.7217139
737	4143859873	-74.0050647	40.7216796
738	274417836	-73.8556286	40.7583726
739	274417837	-73.848333	40.7591796
740	103008429	-73.8717084	40.852982
