id	osmid	x	y
572	2408448898	-73.92398	40.8273857
573	2408448901	-73.9241293	40.8271298
574	2408448900	-73.9227823	40.8267418
575	42468226	-74.000627	40.613394
576	42468229	-74.000842	40.612616
577	2408448905	-73.9272342	40.8185466
578	42468234	-74.000911	40.612388
579	2408448907	-73.922618	40.8267109
580	2408448908	-73.9230026	40.8260807
581	42730381	-73.795047	40.805822
582	2408448909	-73.9248527	40.8276581
583	42468237	-74.001073	40.61183
584	2408448912	-73.9234195	40.8253967
585	42468240	-74.0013423	40.6110871
586	42468243	-74.0013792	40.6109155
587	2408448917	-73.9212194	40.8263148
588	2408448918	-73.920892	40.8263248
589	42730391	-73.7935972	40.804762
590	2408448920	-73.9244028	40.8234586
591	42468246	-74.001853	40.609137
592	42468249	-74.001718	40.608003
593	42861468	-73.73542	40.76485
594	2408448924	-73.9250435	40.8219255
595	42468256	-74.00171	40.607676
596	280232865	-73.7955482	40.743173
597	42730406	-73.806753	40.811683
598	42861479	-73.7327012	40.764622
599	5396235179	-73.7832882	40.6900926
600	42861484	-73.731748	40.763276
601	42468268	-74.001624	40.606635
602	42730414	-73.805804	40.812129
603	42861488	-73.731198	40.762669
604	42861491	-73.730625	40.76167
605	62915509	-73.9995869	40.7630545
606	42730422	-73.8344301	40.8879896
607	42992565	-74.065529	40.611829
608	42992568	-74.066346	40.612957
609	42730425	-73.8332657	40.8879229
610	62915514	-73.9984938	40.7642384
611	42861499	-73.75577	40.743868
612	42730428	-73.8323632	40.8878672
613	62915516	-73.997585	40.7654859
614	42730431	-73.8312923	40.8878187
615	62915521	-73.9966729	40.7667381
616	42730435	-73.829336	40.887894
617	62915525	-74.0003097	40.7625412
618	42730439	-73.8284721	40.8879346
619	62915527	-73.9989689	40.7636177
620	42992583	-74.1120515	40.6249089
621	42861514	-73.822437	40.733742
622	62915531	-73.9980379	40.7648642
623	62915536	-73.997127	40.7661147
624	42861522	-73.894486	40.705734
625	42730452	-73.808784	40.813363
626	42861527	-73.892701	40.706177
627	62915549	-74.0010621	40.7619572
628	42468319	-73.984032	40.622651
629	42730464	-73.8356951	40.8757087
630	42468323	-73.984492	40.622213
631	42861542	-73.794626	40.733596
632	6916932586	-74.21249	40.5196976
633	42861547	-73.7933433	40.7335571
634	42861554	-73.852559	40.723003
635	42468338	-73.893995	40.679767
636	471204852	-73.8774109	40.8553793
637	42468342	-73.893928	40.679477
638	42861560	-73.858689	40.715994
639	42861566	-73.8789017	40.710494
640	42861568	-73.877185	40.710734
641	42861574	-73.8753574	40.7110125
642	42468359	-73.892766	40.674956
643	42861578	-73.873436	40.71114
644	42468365	-73.892447	40.673715
645	42861582	-73.870945	40.711246
646	42468366	-73.892124	40.672449
647	42468367	-73.8917999	40.6711778
648	42468368	-73.891481	40.669926
649	42468371	-73.891086	40.66839
650	42468372	-73.890694	40.666852
651	42468373	-73.890299	40.665312
652	42861589	-73.901511	40.703665
653	42861591	-73.900114	40.704067
654	42468375	-73.889907	40.663778
655	42468377	-73.889785	40.663295
656	42992660	-74.127058	40.62872
657	42861595	-73.898243	40.704608
658	42468379	-73.888385	40.661338
659	42992667	-74.126664	40.62689
660	42468386	-73.9520098	40.6790967
661	42468387	-73.949647	40.678963
662	42861606	-73.848535	40.726361
663	42468391	-73.895861	40.651881
664	42468390	-73.89761	40.653454
665	42992678	-74.126226	40.624865
666	42468394	-73.894213	40.650403
667	42861611	-73.84653	40.726959
668	42468396	-73.8925055	40.6488619
669	42468397	-73.89071	40.647256
670	42861615	-73.844277	40.72763
671	42468399	-73.890094	40.646697
672	42992689	-74.1230919	40.5732392
673	42468402	-73.889521	40.646174
674	42468403	-73.888901	40.64563
675	42992692	-74.1234953	40.5731585
676	42468406	-73.887697	40.644548
677	42468411	-73.887074	40.643985
678	42861628	-73.736626	40.75043
679	42468414	-73.886459	40.643434
680	42468416	-73.8858404	40.6429024
681	42992707	-74.098925	40.605786
682	42468420	-73.885253	40.642357
683	42861640	-73.856402	40.714375
684	42468425	-73.884643	40.641801
685	42861644	-73.855997	40.715017
686	6916932686	-74.2323706	40.5046614
687	42468431	-73.884058	40.641277
688	42468433	-73.883443	40.640727
689	487064658	-73.8273164	40.8605151
690	42861650	-73.85559	40.715661
691	42468436	-73.882843	40.640189
692	42861653	-73.855186	40.716305
693	42468438	-73.882234	40.639638
694	42468439	-73.8816303	40.6391117
695	42992727	-74.073016	40.599362
696	42861657	-73.854373	40.717591
697	6916932691	-74.2316185	40.5039623
698	42468443	-73.9476299	40.6813093
699	42861660	-73.85356	40.718876
700	42861661	-73.853155	40.71952
701	42861662	-73.852751	40.720164
702	42861663	-73.851937	40.721449
703	42468449	-73.994579	40.6851003
704	42468450	-73.992192	40.684178
705	42992740	-74.082815	40.601974
706	42468453	-73.989992	40.683319
707	42861671	-73.7591938	40.742908
708	42992743	-74.083842	40.601922
709	42468459	-73.985672	40.681642
710	42861677	-73.798514	40.733551
711	42468462	-73.981265	40.6799337
712	42861679	-73.797616	40.733519
713	42992754	-74.084328	40.601872
714	279184499	-73.727889	40.6632277
715	42861684	-73.7861758	40.7275121
716	279184500	-73.7278838	40.6639876
717	42861686	-73.785749	40.726795
718	42468472	-73.960925	40.697737
719	42468473	-73.960065	40.69784
720	42861692	-73.78531	40.726025
721	42468479	-73.959291	40.697933
722	42861697	-73.783204	40.722932
723	42730627	-73.8323819	40.8700625
724	42861707	-73.830385	40.65136
725	42992780	-74.0908456	40.599996
726	42861709	-73.827467	40.651781
727	42468495	-73.878662	40.677033
728	42468497	-73.878354	40.67579
729	524944530	-74.074785	40.6378028
730	42992787	-74.0915186	40.5993692
731	42861718	-73.7809545	40.7009394
732	42468505	-73.8780424	40.6745416
733	42468510	-73.8777257	40.6732528
734	42861726	-73.748303	40.600563
735	42992800	-74.118506	40.619193
736	42861728	-73.747535	40.599894
737	42992803	-74.1197	40.619084
738	42468520	-73.877412	40.671997
739	42468525	-73.877027	40.67046
740	42861743	-73.7675156	40.7248672
741	42730672	-73.8585985	40.9001308
742	42730675	-73.857803	40.899816
743	2800223411	-73.9242783	40.6491968
744	42730678	-73.856997	40.899504
745	42468534	-73.87532	40.666962
746	2800223414	-73.9237488	40.65051
747	2800223415	-73.9235115	40.6511956
748	42992822	-74.100808	40.560942
749	42468539	-73.873121	40.663994
750	42730684	-73.856194	40.899188
751	42468541	-73.872007	40.662513
752	42468542	-73.871003	40.661158
753	42992824	-74.102606	40.56182
754	42730689	-73.855386	40.898876
755	42468545	-73.8699582	40.6597308
756	42730691	-73.8542716	40.8984308
757	3614573766	-73.8640431	40.737171
758	42730694	-73.853434	40.898115
759	42468550	-73.9316011	40.6632434
760	42468552	-73.9310894	40.6627823
761	42730700	-73.852616	40.897812
762	42468557	-73.9303686	40.6621355
763	42730704	-73.851223	40.898115
764	42468562	-73.929432	40.661295
765	42861779	-73.767364	40.724092
766	42730708	-73.850495	40.898276
767	42992851	-74.199872	40.526457
768	42468566	-73.929052	40.66095
769	42861784	-73.767234	40.723979
770	42730712	-73.8496048	40.8984711
771	42468569	-73.9288338	40.6607526
772	42468570	-73.928193	40.660177
773	42730716	-73.8487265	40.898666
774	42468573	-73.9272376	40.6593248
775	42468574	-73.9264992	40.6586592
776	42730720	-73.8478567	40.8988582
777	42468577	-73.925407	40.65768
778	42468576	-73.9261689	40.658359
779	42468579	-73.9247197	40.657065
780	42730724	-73.846968	40.899052
781	4288677093	-73.9665703	40.7615623
782	42468582	-73.922889	40.655421
783	42468581	-73.9240019	40.656423
784	42730729	-73.8451434	40.8994558
785	42730731	-73.8443354	40.8996308
786	42468587	-73.9220122	40.6546323
787	42861805	-73.766468	40.723768
