time_ms	origin	dest
707000.0	3419	498
709000.0	2312	2449
718000.0	4089	521
725000.0	295	3857
727000.0	3195	4254
731000.0	296	1137
739000.0	258	443
763000.0	740	1333
770000.0	4095	4402
772000.0	3910	3014
782000.0	4191	1398
813000.0	1502	4330
826000.0	3573	128
827000.0	367	1401
828000.0	1922	1282
837000.0	1922	4498
838000.0	1199	280
844000.0	3767	2994
850000.0	1572	2286
852000.0	2733	1103
865000.0	4230	2320
868000.0	853	3742
872000.0	521	4498
889000.0	846	4332
895000.0	79	3167
898000.0	919	1104
915000.0	1170	2703
916000.0	2344	1865
928000.0	219	1835
928000.0	1164	305
930000.0	4534	3801
934000.0	3405	4144
942000.0	2340	536
943000.0	936	3025
950000.0	4394	4185
955000.0	963	1407
958000.0	3453	1996
960000.0	1948	4414
962000.0	678	564
965000.0	281	2286
979000.0	3114	2664
979000.0	300	2286
979000.0	393	4414
981000.0	1016	1718
984000.0	1507	857
984000.0	2113	1346
985000.0	1173	3377
988000.0	2254	2783
991000.0	505	1990
1003000.0	4249	4414
1010000.0	1735	3065
1010000.0	503	823
1012000.0	521	717
1025000.0	2822	3902
1032000.0	925	3911
1035000.0	4031	421
1046000.0	1544	1103
1048000.0	3230	2692
1053000.0	376	246
1058000.0	1588	3482
1069000.0	694	3911
1082000.0	1828	1780
1101000.0	390	2783
1109000.0	3263	3438
1118000.0	3382	1034
1131000.0	1790	156
1133000.0	1652	3297
1133000.0	3393	3482
1134000.0	685	1021
1134000.0	3141	21
1134000.0	779	3810
1137000.0	3098	81
1140000.0	1789	2136
1149000.0	2091	3965
1153000.0	2807	2997
1156000.0	456	2437
1161000.0	3067	2798
1164000.0	792	3911
1183000.0	2640	4191
1198000.0	1448	4054
1199000.0	4223	3065
1201000.0	862	2449
1202000.0	850	2456
1206000.0	2561	366
1211000.0	2528	3885
1212000.0	4070	521
1226000.0	3972	2974
1227000.0	4540	368
1231000.0	929	3815
1239000.0	4228	4252
1241000.0	1565	3515
1246000.0	4530	1108
1246000.0	679	567
1252000.0	217	3821
1254000.0	2290	2632
1255000.0	345	3635
1263000.0	3241	2566
1279000.0	2390	1835
1281000.0	1347	3162
1287000.0	3675	2411
1288000.0	3794	532
1295000.0	118	4337
1296000.0	1865	3948
1299000.0	1311	240
1307000.0	4298	3077
1325000.0	716	2381
1332000.0	3865	2783
1337000.0	3725	340
1342000.0	1507	2952
1349000.0	2653	4256
1353000.0	3121	4456
1360000.0	674	874
1363000.0	2638	3048
1373000.0	2564	1103
1375000.0	803	3482
1379000.0	930	393
1380000.0	3987	3725
1388000.0	2434	130
1397000.0	4326	3695
1401000.0	209	26
1405000.0	4385	1162
1410000.0	1570	1492
1410000.0	811	4474
1414000.0	4301	2618
1421000.0	503	2471
1434000.0	279	1269
1445000.0	4530	112
1460000.0	3859	178
1469000.0	4269	2126
1471000.0	4561	3274
1480000.0	1275	4017
1481000.0	874	1012
1485000.0	3520	711
1493000.0	3260	4414
1493000.0	459	1165
1500000.0	4144	1103
1515000.0	4474	2661
1517000.0	73	421
1528000.0	3698	2783
1531000.0	3569	2381
1536000.0	4563	1531
1544000.0	3250	3340
1547000.0	4208	2356
1549000.0	3983	3386
1554000.0	4504	2150
1555000.0	1310	3014
1557000.0	4006	2001
1558000.0	1949	2529
1561000.0	1503	2861
1570000.0	595	1030
1572000.0	2652	1924
1572000.0	4482	3377
1584000.0	1431	4208
1585000.0	1746	2652
1587000.0	4255	653
1589000.0	4020	4146
1597000.0	1674	2783
1597000.0	3819	2612
1599000.0	729	2381
1625000.0	3398	1702
1635000.0	3920	2337
1636000.0	2648	4067
1636000.0	119	1767
1637000.0	1941	3482
1652000.0	851	132
1656000.0	3746	1924
1657000.0	3698	1835
1658000.0	3297	521
1671000.0	2728	1103
1674000.0	592	3269
1677000.0	4293	3793
1678000.0	645	3202
1680000.0	1067	2489
1684000.0	592	4458
1685000.0	4146	1900
1691000.0	2290	2443
1695000.0	1416	2081
1695000.0	2899	1112
1699000.0	717	2334
1709000.0	1079	3014
1709000.0	559	130
1711000.0	260	1103
1721000.0	1937	262
1725000.0	3972	951
1727000.0	4577	3635
1728000.0	3915	729
1734000.0	2012	4356
1736000.0	3988	2012
1739000.0	1508	4330
1749000.0	962	1823
1751000.0	3758	2780
1755000.0	4209	2761
1755000.0	16	2652
1758000.0	1316	134
1762000.0	1365	3651
1772000.0	4225	4414
1804000.0	627	3990
1804000.0	1324	1231
1815000.0	3098	2634
1816000.0	4331	2205
1827000.0	3129	1835
1834000.0	3875	2638
1835000.0	1780	3600
1839000.0	2662	1573
1845000.0	1138	473
1846000.0	1410	4054
1849000.0	1248	1835
1858000.0	2734	2535
1865000.0	1754	224
1870000.0	1443	4414
1880000.0	1790	2997
1883000.0	3072	3483
1888000.0	1502	134
1904000.0	50	1461
1910000.0	699	4513
1915000.0	4508	2437
1923000.0	532	3911
1951000.0	3255	3419
1953000.0	38	2783
1968000.0	3366	687
1979000.0	1002	3902
1981000.0	3714	3656
1990000.0	314	4474
1991000.0	235	1531
1991000.0	2751	445
2006000.0	1404	677
2025000.0	3402	3500
2031000.0	2973	1040
2034000.0	3224	2780
2038000.0	834	2761
2060000.0	769	4495
2064000.0	516	1918
2068000.0	472	1753
2071000.0	1511	2536
2077000.0	662	2284
2081000.0	4250	3604
2084000.0	2372	1865
2093000.0	4521	275
2097000.0	607	1310
2102000.0	3841	52
2104000.0	3909	2332
2114000.0	621	2322
2123000.0	1147	421
2133000.0	347	1932
2140000.0	445	645
2156000.0	3203	3482
2161000.0	1895	887
2166000.0	854	2156
2168000.0	3859	178
2176000.0	372	1345
2181000.0	3992	257
2189000.0	3197	3262
2189000.0	1605	521
2191000.0	396	3714
2191000.0	3139	1250
2191000.0	3669	2284
2197000.0	218	1918
2206000.0	3669	4474
2240000.0	3132	1924
2244000.0	935	1298
2249000.0	2066	1485
2258000.0	3859	4348
2286000.0	1485	4330
2306000.0	3183	857
2310000.0	4507	1112
2312000.0	2997	4474
2317000.0	3152	823
2318000.0	2093	3953
2318000.0	2050	4509
2323000.0	4095	712
2323000.0	710	1884
2333000.0	2172	2489
2340000.0	3756	3721
2347000.0	1420	3977
2353000.0	1361	2456
2355000.0	2371	2381
2365000.0	3398	497
2370000.0	1140	734
2372000.0	385	3655
2378000.0	2751	4414
2388000.0	1462	3216
2421000.0	2994	206
2425000.0	2012	1012
2425000.0	4402	677
2427000.0	385	206
2427000.0	3879	2780
2430000.0	1112	4341
2440000.0	699	1386
2444000.0	4057	4482
2448000.0	2254	2861
2455000.0	4448	2566
2458000.0	662	2393
2468000.0	4057	3737
2470000.0	1887	2719
2471000.0	2000	3912
2477000.0	4007	2015
2491000.0	2336	1391
2494000.0	304	1900
2494000.0	4540	1337
2495000.0	2340	3475
2512000.0	2323	3920
2514000.0	2552	1483
2530000.0	1862	2526
2533000.0	1920	621
2536000.0	969	3972
2537000.0	1617	2344
2539000.0	4220	4037
2546000.0	3244	3269
2547000.0	607	4414
2555000.0	2996	1881
2555000.0	1315	3340
2557000.0	3248	3067
2560000.0	3159	1256
2565000.0	4445	1717
2575000.0	2924	3133
2576000.0	2008	4039
2584000.0	2331	1029
2588000.0	1897	1831
2589000.0	3687	1347
2597000.0	3319	2332
2598000.0	4074	742
2610000.0	1404	1739
2616000.0	2320	645
2625000.0	3377	4399
2632000.0	580	2854
2634000.0	729	1511
2642000.0	750	1175
2646000.0	3663	1229
2647000.0	4540	1326
2664000.0	4085	2974
2671000.0	3702	2188
2675000.0	3505	1949
2682000.0	1286	1178
2692000.0	2150	2136
2709000.0	4229	1337
2720000.0	3172	2123
2729000.0	16	3298
2731000.0	3571	1431
2801000.0	4282	887
2803000.0	3655	74
2806000.0	1881	1831
2809000.0	786	1485
2829000.0	2662	2536
2832000.0	747	3062
2833000.0	1514	1780
2849000.0	1040	2604
2860000.0	3556	1923
2862000.0	2717	344
2867000.0	3888	4346
2880000.0	2860	3544
2888000.0	1829	2952
2888000.0	4528	253
2889000.0	3717	1148
2890000.0	920	912
2898000.0	3920	2558
2900000.0	4460	2566
2909000.0	627	1112
2911000.0	3393	3072
2920000.0	3058	946
2930000.0	4274	4414
2934000.0	2315	2174
2936000.0	4249	1483
2937000.0	4392	4054
2948000.0	412	3269
2953000.0	1235	2578
2975000.0	2047	2434
2982000.0	305	1651
2985000.0	1361	524
2988000.0	2337	3048
2995000.0	431	3995
2998000.0	3698	1652
3012000.0	454	235
3018000.0	2975	2196
3020000.0	2526	2811
3022000.0	2350	3069
3026000.0	3880	2350
3034000.0	2461	1137
3043000.0	3871	1530
3043000.0	185	425
3044000.0	720	794
3051000.0	3004	209
3052000.0	2271	4475
3054000.0	4521	2289
3063000.0	286	3544
3065000.0	2283	3315
3071000.0	846	3049
3078000.0	2159	524
3079000.0	4409	2339
3106000.0	3788	2660
3114000.0	549	2536
3118000.0	3691	658
3119000.0	3139	2412
3124000.0	3857	3505
3130000.0	1923	4286
3132000.0	1790	2210
3134000.0	2742	240
3135000.0	4008	334
3137000.0	653	3695
3139000.0	3755	2381
3172000.0	694	532
3177000.0	1568	3482
3190000.0	519	3482
3191000.0	3841	1835
3202000.0	2103	2714
3209000.0	4062	759
3213000.0	427	4394
3214000.0	3824	2104
3214000.0	1917	3760
3215000.0	4508	4444
3216000.0	1395	1451
3224000.0	31	1327
3251000.0	1969	236
3274000.0	4259	1511
3277000.0	2731	729
3279000.0	656	1953
3284000.0	40	3248
3285000.0	2006	103
3289000.0	304	3324
3301000.0	3776	2861
3306000.0	1772	1780
3309000.0	2976	2689
3310000.0	2481	3855
3313000.0	1311	2783
3319000.0	2662	2210
3321000.0	2230	3482
3333000.0	465	240
3342000.0	4284	3274
3347000.0	871	2205
3354000.0	339	4498
3357000.0	454	537
3357000.0	1424	517
3360000.0	2649	2699
3360000.0	1878	3716
3367000.0	1198	2909
3367000.0	1736	1411
3368000.0	3406	1972
3373000.0	3324	1222
3388000.0	2160	2480
3395000.0	3788	2780
3397000.0	1814	2296
3398000.0	3871	2644
3401000.0	324	1969
3417000.0	257	3262
3445000.0	816	1422
3449000.0	1771	3543
3456000.0	1827	2721
3473000.0	4219	179
3480000.0	2651	677
3482000.0	2662	1778
3487000.0	1665	1835
3490000.0	1209	3451
3493000.0	1860	1865
3504000.0	3865	1327
3504000.0	1497	285
3504000.0	1781	338
3507000.0	3309	1222
3508000.0	792	2909
3509000.0	3565	2994
3511000.0	1459	2381
3513000.0	4574	4067
3533000.0	2558	1222
3534000.0	2448	653
3550000.0	1062	2328
3553000.0	4396	4495
3560000.0	917	1511
3562000.0	703	1834
3565000.0	3347	1780
3570000.0	3372	134
3570000.0	285	123
3575000.0	1411	3382
3575000.0	4494	717
3575000.0	999	1346
3578000.0	2169	2143
3588000.0	2159	4474
3595000.0	2156	2461
3597000.0	2551	123
3614000.0	932	1117
3614000.0	3843	1990
3620000.0	3230	2734
3624000.0	4298	346
3625000.0	1366	1263
3644000.0	1588	2930
3651000.0	415	1454
3662000.0	2331	454
3664000.0	3366	1103
3664000.0	3408	3216
3665000.0	1327	4217
3666000.0	3980	2001
3668000.0	304	298
3668000.0	3408	522
3676000.0	3910	2551
3679000.0	2183	3083
3683000.0	2371	1986
3687000.0	1451	3045
3688000.0	2037	316
3691000.0	1256	1422
3694000.0	2582	3482
3700000.0	4506	731
3708000.0	1459	4350
3716000.0	2444	3571
3738000.0	3989	1416
3738000.0	1079	3482
3738000.0	919	3419
3749000.0	3438	841
3754000.0	238	3264
3755000.0	234	3704
3757000.0	3867	252
3758000.0	3062	3419
3765000.0	1316	751
3773000.0	1164	1444
3783000.0	1995	4542
3789000.0	1493	4093
3790000.0	3763	4355
3796000.0	3526	3506
3817000.0	988	3441
3817000.0	3823	2084
3818000.0	1597	3655
3824000.0	206	3377
3827000.0	1497	137
3846000.0	1985	2113
3849000.0	3895	380
3849000.0	1475	137
3859000.0	2198	2196
3863000.0	1764	3714
3866000.0	2039	2015
3872000.0	3972	2715
3872000.0	2078	4089
3876000.0	1907	3358
3879000.0	3335	1900
3882000.0	2095	3733
3886000.0	3235	2405
3891000.0	1970	3482
3918000.0	979	2719
3919000.0	3150	118
3920000.0	3120	3487
3945000.0	3099	1483
3946000.0	3676	206
3953000.0	2840	4133
3964000.0	803	731
3970000.0	521	629
3970000.0	4302	1915
3974000.0	347	1383
3975000.0	917	729
3979000.0	2540	1151
3982000.0	4425	857
4000000.0	1920	2644
4002000.0	988	3441
4014000.0	3364	2751
4049000.0	217	1248
4057000.0	2050	4414
4067000.0	4254	123
4070000.0	2581	1227
4092000.0	443	3706
4097000.0	1282	4033
4097000.0	3100	2854
4128000.0	626	3938
4130000.0	2210	1828
4138000.0	3768	3556
4143000.0	3975	2736
4158000.0	1192	3482
4164000.0	3733	2449
4166000.0	3058	2765
4168000.0	1605	473
4179000.0	2332	3045
4183000.0	3524	3497
4185000.0	3852	4024
4192000.0	3919	3408
4195000.0	1571	592
4195000.0	3139	603
4196000.0	3347	3556
4199000.0	1484	1317
4213000.0	2012	4474
4215000.0	3100	4330
4217000.0	372	1549
4218000.0	1493	275
4221000.0	1086	3172
4225000.0	4097	1511
4227000.0	2735	1900
4231000.0	4357	226
4233000.0	2474	448
4236000.0	935	4107
4242000.0	358	74
4243000.0	3280	687
4246000.0	753	3733
4271000.0	2733	4495
4276000.0	1616	2136
4281000.0	3815	1924
4289000.0	3573	3377
4291000.0	1209	2006
4304000.0	1744	245
4304000.0	1257	1351
4313000.0	1275	1924
4323000.0	2815	940
4327000.0	3855	4462
4328000.0	70	3295
4333000.0	170	3028
4339000.0	2323	4331
4350000.0	3401	951
4360000.0	2188	1039
4390000.0	3989	969
4396000.0	3603	2785
4400000.0	105	3067
4406000.0	503	823
4424000.0	1790	2536
4448000.0	2045	2854
4448000.0	4533	909
4457000.0	1315	4330
4461000.0	183	1256
4461000.0	3893	253
4462000.0	3885	3410
4462000.0	4449	28
4465000.0	147	4293
4470000.0	3359	2685
4472000.0	1178	3676
4479000.0	391	826
4483000.0	2045	871
4490000.0	1310	2301
4496000.0	1789	1096
4502000.0	3810	812
4518000.0	3065	3909
4527000.0	1345	2449
4528000.0	1394	4414
4533000.0	3152	4027
4540000.0	729	711
4545000.0	662	2783
4547000.0	3764	2381
4559000.0	741	4256
4562000.0	4253	2411
4563000.0	2441	3558
4565000.0	3238	3655
4569000.0	2412	4331
4569000.0	226	264
4574000.0	769	1865
4574000.0	176	2536
4576000.0	1510	2535
4588000.0	3833	545
4604000.0	3223	2888
4608000.0	340	2689
4623000.0	4149	2398
4635000.0	850	59
4637000.0	3262	111
4650000.0	4102	3399
4651000.0	1921	536
4653000.0	516	1835
4654000.0	1724	2423
4655000.0	3627	1374
4663000.0	2166	2018
4666000.0	2909	1588
4668000.0	1175	519
4668000.0	3619	4150
4669000.0	235	1225
4676000.0	627	857
4677000.0	3975	3966
4688000.0	798	3695
4692000.0	3082	4504
4704000.0	395	1710
4708000.0	4081	130
4712000.0	1569	3498
4714000.0	3648	2695
4727000.0	3499	2798
4730000.0	4485	4379
4733000.0	1171	945
4734000.0	3308	521
4738000.0	2561	2339
4739000.0	1559	1345
4742000.0	312	2938
4746000.0	1386	2381
4770000.0	622	3207
4776000.0	3391	3788
4777000.0	1286	111
4797000.0	572	128
4801000.0	2541	1228
4804000.0	1138	4498
4806000.0	3972	3494
4809000.0	1248	493
4811000.0	345	270
4837000.0	1826	1990
4837000.0	1948	240
4839000.0	1544	4474
4859000.0	975	1521
4861000.0	3278	2912
4869000.0	4305	2018
4872000.0	1953	1222
4876000.0	3419	522
4877000.0	737	3747
4881000.0	4478	2286
4887000.0	1004	3962
4902000.0	1326	1345
4902000.0	4172	2634
4907000.0	36	3274
4910000.0	4031	2537
4910000.0	156	1424
4912000.0	1484	130
4914000.0	1041	4414
4921000.0	3669	4474
4930000.0	4385	4530
4948000.0	2730	3068
4952000.0	1895	988
4958000.0	2981	1112
4961000.0	3980	2732
4962000.0	619	3322
4975000.0	81	1832
4991000.0	2039	1780
4999000.0	2289	2140
5000000.0	339	1511
5000000.0	2751	257
5005000.0	1486	3544
5020000.0	4483	1459
5043000.0	245	3953
5050000.0	1776	1987
5050000.0	854	2612
5051000.0	4572	1985
5051000.0	4185	4521
5055000.0	2731	2677
5060000.0	3893	4414
5069000.0	3375	1780
5073000.0	185	2557
5077000.0	2437	4414
5088000.0	159	1918
5097000.0	1628	524
5100000.0	3547	3237
5120000.0	1596	2861
5122000.0	3901	883
5129000.0	4285	4098
5135000.0	1765	1953
5145000.0	3772	3292
5160000.0	4482	1120
5174000.0	334	497
5178000.0	1994	4555
5186000.0	963	3482
5196000.0	3989	1987
5196000.0	94	3482
5209000.0	3521	2133
5218000.0	3398	2703
5220000.0	1763	2660
5222000.0	2981	2997
5228000.0	3405	2974
5234000.0	1995	2336
5243000.0	3156	4506
5250000.0	1182	3212
5253000.0	347	1839
5269000.0	1790	2854
5274000.0	2110	2272
5281000.0	234	4355
5283000.0	3799	3266
5303000.0	1995	1257
5309000.0	2898	156
5313000.0	1940	844
5334000.0	508	699
5341000.0	753	2210
5342000.0	3353	1990
5342000.0	399	4414
5353000.0	2912	3156
5370000.0	4219	3910
5375000.0	845	929
5380000.0	2953	1835
5402000.0	2345	3028
5404000.0	4348	2307
5427000.0	2787	2689
5427000.0	4516	1887
5439000.0	3914	3619
5449000.0	3552	1103
5454000.0	3022	12
5456000.0	801	3049
5461000.0	2193	3475
5466000.0	462	3068
5467000.0	625	3099
5471000.0	1828	857
5482000.0	1408	3322
5483000.0	1876	4414
5490000.0	3876	3049
5490000.0	137	2328
5493000.0	3552	1483
5500000.0	258	343
5500000.0	334	2574
5510000.0	4225	1454
5512000.0	1461	1222
5518000.0	3391	592
5523000.0	3863	1792
5526000.0	3980	2721
5526000.0	2784	3966
5537000.0	995	1557
5545000.0	4039	234
5555000.0	225	240
5560000.0	71	2767
5566000.0	3857	4330
5569000.0	2132	4444
5577000.0	2387	3902
5586000.0	3938	1828
5592000.0	3995	2724
5604000.0	2307	3008
5606000.0	3015	2066
5615000.0	2003	3444
5618000.0	3250	3344
5626000.0	3791	4038
5633000.0	3661	1035
5634000.0	358	4356
5641000.0	3418	262
5646000.0	1652	4256
5648000.0	2416	3167
5665000.0	2405	3728
5666000.0	212	3721
5670000.0	1970	4355
5676000.0	1924	170
5701000.0	3684	2805
5702000.0	4254	3728
5710000.0	3123	305
5713000.0	1311	3308
5717000.0	1544	1612
5719000.0	3902	2015
5727000.0	4506	731
5728000.0	4148	1078
5729000.0	1510	2559
5735000.0	1904	2563
5746000.0	2028	2286
5746000.0	3921	1466
5746000.0	4259	4474
5755000.0	2739	1865
5758000.0	2729	3368
5765000.0	773	4528
5771000.0	3737	4298
5774000.0	567	1336
5776000.0	1471	671
5782000.0	3920	1990
5787000.0	3180	2037
5789000.0	1572	3747
5790000.0	112	677
5818000.0	2974	932
5836000.0	2730	2685
5846000.0	1657	3457
5855000.0	1944	3911
5857000.0	4291	1222
5872000.0	2542	857
5876000.0	2340	2765
5876000.0	2626	823
5884000.0	2158	425
5885000.0	4136	758
5899000.0	3257	1969
5902000.0	1585	1818
5906000.0	4494	729
5914000.0	2934	82
5942000.0	2958	1729
5948000.0	1020	1729
5948000.0	4133	130
5949000.0	1554	2775
5956000.0	4378	1336
5971000.0	1581	3506
5975000.0	1170	2709
5976000.0	1222	275
5976000.0	2757	2685
5986000.0	2717	4148
5991000.0	3028	1357
5996000.0	3650	343
6007000.0	394	2706
6012000.0	3402	3755
6013000.0	4032	3131
6021000.0	1473	1900
6033000.0	4454	2381
6033000.0	280	3377
6047000.0	4280	694
6055000.0	3983	2854
6058000.0	668	236
6066000.0	1170	2974
6077000.0	3986	2722
6079000.0	4461	4414
6091000.0	3499	4414
6094000.0	36	3743
6097000.0	1578	4474
6097000.0	2050	3156
6107000.0	2912	2716
6120000.0	3235	3917
6121000.0	144	3725
6122000.0	1172	275
6133000.0	2607	2783
6138000.0	893	3436
6170000.0	2437	2274
6170000.0	920	994
6176000.0	864	540
6181000.0	4456	1146
6185000.0	969	2967
6194000.0	1423	923
6194000.0	3180	769
6197000.0	4223	4218
6201000.0	3228	4568
6204000.0	1318	1124
6207000.0	3100	2704
6207000.0	1401	3482
6217000.0	3404	1459
6223000.0	3562	2381
6234000.0	410	2649
6242000.0	2552	1946
6242000.0	4380	2150
6245000.0	3823	3659
6253000.0	3128	2106
6271000.0	3266	4330
6280000.0	713	517
6283000.0	1367	300
6299000.0	4146	128
6300000.0	1202	1829
6302000.0	452	4356
6308000.0	1878	4144
6317000.0	1120	157
6330000.0	2424	2039
6336000.0	753	4504
6339000.0	1834	3482
6342000.0	1315	137
6358000.0	3399	2441
6374000.0	2912	3237
6380000.0	3067	123
6380000.0	980	3753
6383000.0	2033	674
6386000.0	1144	1996
6390000.0	1002	2277
6421000.0	4508	4566
6425000.0	3966	4374
6430000.0	3085	1454
6435000.0	2736	4495
6438000.0	1572	3216
6438000.0	4462	2283
6441000.0	3172	2214
6442000.0	3909	1366
6457000.0	246	240
6457000.0	936	4037
6461000.0	444	2474
6461000.0	3566	1470
6461000.0	1303	3498
6470000.0	1140	4554
6470000.0	778	1916
6479000.0	2437	4382
6485000.0	2575	4474
6487000.0	3180	2811
6488000.0	3635	2689
6490000.0	4444	3911
6506000.0	3114	2336
6512000.0	848	4512
6513000.0	192	2568
6513000.0	4521	128
6517000.0	400	257
6523000.0	31	2660
6531000.0	1613	3428
6538000.0	3915	1780
6543000.0	1523	1333
6544000.0	234	111
6552000.0	949	3499
6565000.0	2570	1900
6569000.0	3406	3401
6569000.0	453	2322
6572000.0	2110	4503
6578000.0	3983	3975
6581000.0	1072	4085
6582000.0	3560	339
6584000.0	4359	21
6586000.0	4240	301
6610000.0	76	2780
6611000.0	4533	137
6616000.0	3725	3544
6620000.0	919	4414
6625000.0	4394	1887
6630000.0	119	4382
6644000.0	4379	1339
6645000.0	4374	521
6653000.0	3248	2563
6653000.0	22	2607
6657000.0	871	729
6657000.0	2012	4495
6659000.0	4319	1345
6661000.0	848	4440
6664000.0	2790	1208
6666000.0	4384	1780
6677000.0	4244	4337
6683000.0	3942	1839
6692000.0	2576	137
6697000.0	1345	2381
6698000.0	3687	1337
6700000.0	4202	160
6701000.0	3121	4382
6715000.0	2296	1227
6722000.0	1227	253
6724000.0	2441	3099
6725000.0	4454	3246
6727000.0	3529	2566
6741000.0	3412	2685
6742000.0	3737	1269
6744000.0	4244	1454
6750000.0	3134	3696
6751000.0	1753	453
6751000.0	50	2381
6753000.0	1557	1828
6759000.0	3195	3260
6766000.0	1744	2581
6773000.0	2581	3268
6774000.0	3000	1832
6783000.0	373	3707
6787000.0	2677	951
6792000.0	4474	3571
6793000.0	4274	1030
6794000.0	1004	1033
6795000.0	3688	1653
6797000.0	3428	2381
6798000.0	2037	2387
6800000.0	1743	1104
6825000.0	4177	4498
6847000.0	4285	3029
6847000.0	183	1461
6863000.0	4340	179
6870000.0	219	3721
6873000.0	4487	2480
6875000.0	4543	1422
6879000.0	1248	2716
6880000.0	2106	1924
6917000.0	615	3207
6919000.0	1510	1780
6920000.0	2037	2210
6925000.0	282	2395
6931000.0	1729	1107
6932000.0	3393	2568
6940000.0	3015	1828
6941000.0	1140	1840
6949000.0	3241	4528
6956000.0	2234	3916
6972000.0	4462	473
6975000.0	854	2612
6976000.0	1598	4449
6976000.0	1781	3635
6979000.0	690	2854
6986000.0	4081	1463
7001000.0	615	3025
7012000.0	1661	3482
7020000.0	192	1245
7023000.0	3535	1870
7028000.0	2777	1884
7028000.0	4339	2783
7035000.0	4361	1881
7041000.0	1506	4330
7045000.0	1557	856
7047000.0	2230	1404
7056000.0	3177	2922
7069000.0	322	929
7074000.0	2455	3266
7080000.0	2230	3264
7088000.0	227	1483
7090000.0	2156	2997
7093000.0	2314	1924
7096000.0	1172	2517
7097000.0	3794	2136
7097000.0	3901	111
7103000.0	74	2437
7108000.0	1379	3375
7110000.0	794	4150
7112000.0	1296	753
7114000.0	1495	1485
7122000.0	3022	497
7125000.0	3419	1536
7126000.0	3992	260
7126000.0	2541	2638
7134000.0	875	2815
7145000.0	3918	611
7148000.0	2731	3363
7153000.0	1860	2536
7158000.0	400	2665
7166000.0	1416	4474
7168000.0	3120	3475
7181000.0	3134	3322
7185000.0	1923	1361
7189000.0	2229	264
7189000.0	3084	2551
7191000.0	1932	2704
7195000.0	1383	3440
7206000.0	1675	2393
7221000.0	1148	473
7223000.0	438	929
7225000.0	1844	1829
7227000.0	3126	1918
7230000.0	2981	2119
7237000.0	1317	4330
7239000.0	1453	564
7240000.0	508	2470
7260000.0	1823	629
7264000.0	377	2994
7267000.0	3235	4223
7276000.0	4216	1211
7276000.0	4311	3558
7277000.0	1753	3269
7278000.0	1642	370
7282000.0	1503	4414
7286000.0	3131	857
7287000.0	3210	1870
7294000.0	805	1443
7304000.0	1812	806
7314000.0	3991	152
7322000.0	521	343
7323000.0	2334	2618
7337000.0	699	4513
7353000.0	87	4379
7357000.0	687	899
7366000.0	1605	599
7375000.0	2930	2661
7378000.0	1040	3298
7378000.0	2096	3883
7382000.0	3169	4414
7383000.0	3554	3676
7395000.0	192	3183
7400000.0	3948	4474
7402000.0	409	521
7404000.0	3520	3506
7414000.0	117	3482
7427000.0	3375	887
