time_ms	origin	dest
999000.0	14356	2351
1002000.0	13119	11197
1004000.0	19667	10097
1006000.0	1501	18301
1012000.0	13486	11639
1023000.0	4702	2334
1028000.0	16346	5977
1031000.0	12041	8510
1037000.0	13412	9200
1045000.0	15562	9238
1067000.0	1826	14348
1082000.0	6640	20689
1085000.0	10948	1722
1087000.0	1848	14442
1098000.0	15720	2916
1112000.0	14009	10261
1123000.0	15800	2954
1136000.0	2856	14785
1141000.0	12047	5401
1146000.0	14784	8903
1150000.0	12608	6621
1152000.0	6796	16205
1160000.0	13483	2396
1163000.0	4638	11718
1168000.0	5008	20380
1169000.0	5021	12357
1169000.0	4347	4444
1176000.0	20222	12972
1198000.0	2630	10695
1204000.0	14825	4066
1206000.0	5786	11639
1234000.0	87	8699
1245000.0	13922	11216
1253000.0	16478	8194
1254000.0	15990	11718
1269000.0	4001	17955
1273000.0	7873	6105
1294000.0	10279	1989
1294000.0	13987	12637
1299000.0	5022	13158
1300000.0	4410	7693
1309000.0	10159	3014
1314000.0	20209	3419
1322000.0	6952	8574
1369000.0	15443	7700
1371000.0	4568	11410
1372000.0	2473	7549
1375000.0	5094	783
1377000.0	17883	12778
1396000.0	18759	14125
1397000.0	1592	1633
1407000.0	5860	17660
1407000.0	9151	712
1412000.0	1915	17142
1423000.0	10100	14165
1429000.0	1578	13375
1439000.0	17827	6432
1447000.0	16207	2604
1458000.0	13119	3797
1462000.0	13422	8083
1464000.0	145	1424
1465000.0	9071	8358
1467000.0	1340	3387
1470000.0	4082	17522
1485000.0	5361	10253
1497000.0	5854	15342
1502000.0	7327	13941
1503000.0	20088	18932
1504000.0	16224	18533
1507000.0	14203	3850
1519000.0	14813	3175
1534000.0	16560	17105
1542000.0	1714	1134
1546000.0	15495	20390
1554000.0	6245	11683
1564000.0	14499	18902
1574000.0	5810	11718
1576000.0	14452	17254
1579000.0	478	20701
1583000.0	16560	19160
1591000.0	7731	13020
1595000.0	7917	10523
1599000.0	6498	10720
1611000.0	17653	2604
1617000.0	1496	17653
1622000.0	4001	14581
1623000.0	5069	18733
1632000.0	12782	20161
1637000.0	16182	6481
1643000.0	10968	20729
1645000.0	20107	1344
1645000.0	10941	12698
1653000.0	4095	6269
1657000.0	15497	20428
1658000.0	18158	652
1664000.0	7693	11302
1670000.0	17054	17094
1672000.0	17885	4744
1687000.0	11578	18063
1689000.0	16561	11448
1692000.0	8820	18021
1701000.0	6663	1340
1704000.0	6609	3463
1705000.0	15952	10995
1708000.0	16458	10111
1710000.0	18441	2834
1717000.0	15952	9018
1722000.0	6378	18578
1727000.0	10458	6968
1743000.0	12391	3348
1750000.0	12321	13298
1757000.0	5782	14781
1771000.0	3477	17752
1771000.0	11506	13333
1776000.0	19644	3262
1785000.0	8276	6432
1794000.0	15799	2851
1798000.0	13206	18070
1810000.0	15795	13306
1819000.0	14276	20829
1823000.0	15249	8765
1831000.0	8531	12149
1839000.0	15724	19607
1851000.0	9276	15516
1853000.0	19973	2627
1864000.0	9775	10308
1866000.0	10639	9687
1869000.0	13479	9687
1878000.0	6610	16434
1881000.0	20126	18412
1884000.0	5834	16071
1891000.0	6448	148
1910000.0	19367	13768
1916000.0	18862	7929
1917000.0	8355	10111
1921000.0	14781	7145
1921000.0	10331	10844
1923000.0	9684	15078
1929000.0	2121	4934
1935000.0	12508	780
1938000.0	19119	10111
1940000.0	2424	18132
1948000.0	9891	16791
1948000.0	6683	17280
1967000.0	16178	3073
1967000.0	4328	16362
1971000.0	7020	11807
1983000.0	13394	17036
1984000.0	9265	6236
1984000.0	8956	10231
1989000.0	4342	2702
1993000.0	15497	17700
2003000.0	10100	10096
2027000.0	4558	13631
2054000.0	2518	11349
2062000.0	2357	16328
2066000.0	3707	1951
2067000.0	15663	6074
2073000.0	16345	16673
2078000.0	10415	1569
2080000.0	14825	6921
2080000.0	10052	1687
2085000.0	7741	8953
2092000.0	19449	818
2095000.0	6662	16801
2100000.0	10148	19783
2111000.0	8765	3339
2115000.0	4940	13631
2116000.0	19426	10335
2116000.0	16378	20497
2119000.0	5844	3380
2133000.0	16796	20765
2141000.0	14017	17225
2143000.0	12141	6542
2145000.0	10160	462
2153000.0	16391	20398
2155000.0	13382	8692
2163000.0	15658	9885
2170000.0	2941	14550
2194000.0	8192	9656
2199000.0	9958	20391
2199000.0	138	15534
2200000.0	9953	16636
2211000.0	16556	16095
2212000.0	18764	20639
2218000.0	9891	652
2231000.0	6727	3200
2233000.0	4770	16630
2235000.0	2127	19035
2246000.0	788	14236
2266000.0	11564	9497
2267000.0	4979	4393
2272000.0	14982	8120
2277000.0	14780	20689
2279000.0	18467	12974
2288000.0	327	648
2291000.0	9069	6240
2298000.0	15598	1118
2306000.0	16394	686
2314000.0	1876	18105
2315000.0	16870	20394
2318000.0	18518	15980
2326000.0	19262	8480
2328000.0	16188	13895
2333000.0	16877	13216
2333000.0	16156	9568
2334000.0	17105	19735
2335000.0	2440	8144
2344000.0	11211	7006
2346000.0	9846	7715
2366000.0	16994	19502
2367000.0	9954	652
2369000.0	1840	17664
2373000.0	15664	8955
2378000.0	18801	5016
2380000.0	14869	20002
2385000.0	14287	10670
2396000.0	10037	2418
2402000.0	13435	4566
2412000.0	8911	1492
2419000.0	8420	14644
2420000.0	17709	13543
2423000.0	14128	5476
2426000.0	12347	15732
2426000.0	15497	15200
2442000.0	17038	12306
2446000.0	1721	4565
2453000.0	2118	4916
2454000.0	5977	14772
2457000.0	9831	1508
2474000.0	15954	214
2478000.0	17843	11594
2480000.0	2531	20750
2481000.0	10298	7746
2484000.0	14728	8498
2486000.0	4543	1509
2493000.0	3414	18170
2499000.0	6626	16151
2502000.0	14203	11807
2504000.0	7289	5465
2507000.0	15979	3669
2509000.0	15632	20746
2513000.0	7615	1103
2516000.0	11785	12105
2518000.0	13123	6444
2521000.0	16312	16393
2533000.0	15338	7464
2534000.0	7373	6669
2534000.0	16611	18971
2542000.0	10302	16458
2554000.0	13382	7476
2555000.0	5553	4246
2577000.0	682	3137
2591000.0	5835	7180
2597000.0	8481	6389
2609000.0	19144	3048
2610000.0	10295	3582
2620000.0	18133	6622
2620000.0	10154	3254
2622000.0	16389	13540
2632000.0	16002	10695
2637000.0	6894	6758
2645000.0	16480	20786
2655000.0	3456	12865
2660000.0	12723	2841
2663000.0	6589	11594
2674000.0	4042	3511
2677000.0	20521	5739
2693000.0	6339	7545
2700000.0	11994	34
2706000.0	12010	17759
2722000.0	20267	10147
2723000.0	6256	2482
2744000.0	8776	15364
2752000.0	8039	6422
2754000.0	17542	818
2756000.0	8009	7223
2763000.0	20771	1038
2766000.0	6686	9024
2773000.0	18172	17356
2776000.0	9494	8869
2777000.0	12365	18556
2783000.0	9688	5493
2787000.0	5160	10348
2798000.0	4058	7501
2802000.0	6678	19132
2810000.0	16570	10340
2822000.0	15737	15640
2834000.0	19423	10484
2840000.0	12365	17432
2845000.0	7859	8559
2850000.0	10001	11483
2851000.0	4417	19165
2852000.0	10376	8144
2856000.0	13914	5796
2858000.0	15987	13768
2859000.0	12205	18842
2863000.0	3076	16638
2874000.0	5747	3252
2879000.0	7801	12497
2880000.0	8957	5451
2885000.0	10452	20785
2886000.0	15669	17142
2903000.0	14512	3339
2908000.0	9362	9018
2916000.0	11943	18790
2921000.0	16723	1386
2937000.0	2331	20589
2944000.0	6127	5135
2945000.0	10437	13425
2958000.0	6858	16914
2963000.0	9882	13528
2974000.0	16116	4836
2978000.0	10333	15209
2981000.0	10639	14914
2982000.0	4299	5358
2993000.0	16611	2417
2995000.0	18197	20346
2998000.0	7383	18797
2998000.0	15811	6041
2998000.0	14670	11812
3002000.0	10262	10373
3002000.0	15724	13375
3005000.0	5762	14557
3014000.0	18074	14788
3015000.0	14515	18390
3028000.0	6604	15633
3031000.0	3100	1008
3034000.0	9260	558
3040000.0	18070	13196
3040000.0	19101	8574
3040000.0	17024	16434
3045000.0	10942	10237
3047000.0	7270	15795
3052000.0	4595	5675
3054000.0	17268	9438
3059000.0	9971	11594
3084000.0	17015	12575
3099000.0	4246	12976
3106000.0	10084	7733
3106000.0	2306	7325
3112000.0	43	13914
3114000.0	9107	7524
3123000.0	19108	2444
3139000.0	18529	6101
3149000.0	15680	19321
3150000.0	1103	18740
3160000.0	10296	12962
3162000.0	14786	858
3166000.0	4470	19883
3172000.0	17271	14387
3179000.0	3594	18117
3183000.0	4094	19459
3195000.0	3467	19127
3197000.0	4219	20291
3200000.0	9332	5081
3205000.0	18990	13394
3205000.0	3637	3040
3211000.0	1178	4384
3213000.0	13939	15911
3215000.0	15026	6706
3224000.0	10504	11665
3236000.0	3951	9211
3236000.0	14799	20750
3243000.0	7026	19715
3247000.0	5146	17660
3258000.0	20765	10321
3260000.0	3637	3317
3261000.0	13786	6597
3262000.0	17886	1386
3264000.0	15618	8653
3267000.0	19126	15566
3283000.0	13598	20321
3297000.0	1134	2014
3300000.0	3470	4746
3318000.0	2515	19738
3329000.0	16319	2853
3329000.0	12300	10243
3336000.0	325	13075
3339000.0	17036	13151
3342000.0	16047	8817
3346000.0	5776	1028
3351000.0	13978	6432
3360000.0	18163	6883
3362000.0	982	10232
3372000.0	12089	7323
3376000.0	8854	13373
3377000.0	17031	18435
3381000.0	15607	5187
3382000.0	4385	14506
3382000.0	11659	6878
3386000.0	39	18757
3390000.0	9242	2350
3390000.0	4028	4858
3401000.0	10412	14769
3415000.0	3151	20442
3415000.0	1056	12012
3427000.0	17241	12400
3439000.0	9961	4384
3449000.0	17530	2993
3460000.0	5753	11349
3464000.0	3427	12964
3470000.0	2241	19472
3472000.0	1718	20339
3474000.0	5645	15470
3481000.0	4363	19341
3485000.0	3663	18149
3494000.0	2273	15647
3499000.0	16431	15176
3505000.0	5806	3271
3508000.0	16535	17522
3516000.0	16200	14025
3520000.0	674	2604
3520000.0	13048	14239
3523000.0	10443	14530
3531000.0	7749	9868
3532000.0	8153	13478
3533000.0	2437	9946
3535000.0	3150	15720
3538000.0	19509	16595
3538000.0	4131	424
3542000.0	8322	15092
3551000.0	13889	4996
3556000.0	965	15364
3560000.0	8078	11295
3561000.0	15431	11813
3563000.0	12967	773
3568000.0	10211	15743
3571000.0	14000	7411
3577000.0	11708	20676
3595000.0	679	19138
3604000.0	13944	20024
3613000.0	2328	13353
3629000.0	11566	10409
3630000.0	18479	17091
3633000.0	6575	1344
3633000.0	15559	1290
3637000.0	1722	9564
3639000.0	16176	1008
3640000.0	16393	11419
3650000.0	15032	4095
3651000.0	6207	7171
3655000.0	2198	5143
3660000.0	4132	13971
3661000.0	2650	13306
3671000.0	7764	4824
3683000.0	15214	16007
3689000.0	7190	5452
3689000.0	4008	6480
3694000.0	6378	1534
3698000.0	603	9445
3698000.0	19257	10331
3700000.0	2999	7163
3701000.0	2433	19102
3701000.0	1418	917
3702000.0	14708	626
3708000.0	5258	20648
3724000.0	2389	10373
3740000.0	6447	933
3740000.0	6646	20185
3745000.0	4972	1554
3746000.0	15354	13787
3747000.0	17540	2518
3754000.0	10144	148
3766000.0	1993	20008
3766000.0	4689	15439
3766000.0	14682	10335
3771000.0	19113	17865
3773000.0	11165	6105
3777000.0	14783	4386
3777000.0	8073	8148
3799000.0	9965	10720
3816000.0	7196	15999
3826000.0	19097	11517
3828000.0	5894	2830
3834000.0	17031	18871
3835000.0	9827	10511
3840000.0	13971	10073
3858000.0	9880	16271
3862000.0	12185	6597
3883000.0	5763	6238
3894000.0	16408	152
3905000.0	11394	532
3910000.0	13963	5977
3928000.0	12114	16514
3928000.0	16526	6268
3929000.0	16164	20321
3933000.0	4280	2238
3947000.0	9496	14321
3953000.0	20279	18243
3954000.0	4560	14306
3958000.0	5764	10169
3959000.0	16044	2311
3960000.0	2097	5451
3961000.0	20699	8711
3966000.0	10466	13871
3969000.0	9325	4744
3971000.0	14091	9203
3985000.0	13725	10858
4015000.0	5766	10417
4021000.0	12373	5574
4031000.0	15950	10034
4034000.0	9574	13736
4035000.0	12774	15439
4050000.0	316	15763
4052000.0	2021	4910
4058000.0	16972	9559
4059000.0	5953	10983
4063000.0	1597	4671
4064000.0	2129	13353
4076000.0	9540	3217
4087000.0	6576	6561
4088000.0	19465	15122
4121000.0	9029	11718
4126000.0	4267	13915
4126000.0	1337	9829
4135000.0	10433	1233
4137000.0	14703	10111
4137000.0	2934	11012
4139000.0	18249	652
4153000.0	10041	15154
4154000.0	6092	15165
4180000.0	15977	11117
4190000.0	4003	19436
4190000.0	12503	10465
4199000.0	1336	8845
4200000.0	3952	1442
4200000.0	7715	8325
4205000.0	1056	16434
4216000.0	13412	18251
4217000.0	8593	3286
4220000.0	13380	18166
4228000.0	863	7549
4229000.0	18630	3511
4243000.0	9831	635
4244000.0	11665	18279
4253000.0	4156	2054
4269000.0	6684	14487
4284000.0	15936	14992
4289000.0	11268	2992
4314000.0	6647	17898
4321000.0	4123	14207
4322000.0	5183	10230
4327000.0	11044	1099
4330000.0	9157	9104
4330000.0	2293	15824
4343000.0	19754	803
4350000.0	10761	14442
4377000.0	15901	12681
4420000.0	17463	10256
4433000.0	16349	6356
4436000.0	11359	20024
4445000.0	2251	13768
4466000.0	15339	8867
4468000.0	668	14204
4495000.0	17712	5452
4508000.0	14659	9472
4513000.0	15994	12639
4528000.0	3309	14539
4529000.0	16197	18713
4552000.0	12772	18867
4558000.0	15615	3805
4559000.0	13598	18070
4563000.0	16628	2251
4566000.0	2440	17511
4580000.0	19166	2165
4584000.0	3567	18147
4604000.0	2504	2646
4620000.0	19466	10404
4623000.0	16849	3363
4627000.0	6566	9856
4629000.0	19299	15482
4635000.0	13853	13332
4653000.0	4559	17246
4661000.0	1849	20390
4664000.0	20028	10044
4672000.0	19441	14530
4685000.0	11582	14666
4685000.0	19690	14297
4685000.0	8032	7318
4688000.0	2339	14082
4690000.0	12300	6805
4695000.0	124	13504
4708000.0	9019	7533
4711000.0	15340	19226
4711000.0	20153	6273
4715000.0	18666	8653
4724000.0	3141	8297
4729000.0	5778	1730
4730000.0	15983	11369
4731000.0	2629	19106
4739000.0	9376	13678
4755000.0	19174	8574
4755000.0	3635	15132
4758000.0	12982	20171
4765000.0	2928	20390
4786000.0	11217	1870
4790000.0	4915	20153
4791000.0	5854	3697
4792000.0	15969	8964
4793000.0	2886	2464
4796000.0	16007	18009
4800000.0	5360	14204
4803000.0	10605	13768
4806000.0	8777	7532
4810000.0	2350	11686
4820000.0	1463	13594
4824000.0	16079	17142
4825000.0	13875	16868
4842000.0	9123	11210
4856000.0	19427	4517
4858000.0	7949	18009
4864000.0	10745	687
4879000.0	16080	5081
4884000.0	12022	15805
4884000.0	1193	11663
4885000.0	2610	652
4890000.0	16673	11182
4897000.0	3139	12102
4903000.0	3975	498
4904000.0	10056	1444
4910000.0	13938	17826
4916000.0	2425	17311
4919000.0	587	1150
4932000.0	15980	17921
4949000.0	11574	10583
4958000.0	17078	12785
4973000.0	15803	1347
4980000.0	12022	9539
4981000.0	16644	5510
4987000.0	19009	9808
4988000.0	12023	15310
4996000.0	4773	19454
4996000.0	10475	6950
4998000.0	3412	19643
5002000.0	13558	10940
5005000.0	7829	15809
5007000.0	12023	4619
5009000.0	7203	12240
5014000.0	15173	5135
5019000.0	16729	9244
5032000.0	15869	18197
5033000.0	3787	12853
5036000.0	12778	13020
5040000.0	12832	8172
5047000.0	9829	2572
5053000.0	11231	6055
5062000.0	14568	15336
5062000.0	1238	16749
5071000.0	6306	13406
5073000.0	7593	7448
5087000.0	3797	11632
5093000.0	19224	20020
5101000.0	9557	8172
5105000.0	4929	11097
5108000.0	15630	2309
5110000.0	5308	20600
5119000.0	20363	20689
5123000.0	5721	5187
5134000.0	15765	14490
5136000.0	11390	2063
5137000.0	20491	16628
5139000.0	16188	9159
5140000.0	10751	2314
5141000.0	9951	10328
5142000.0	6878	19761
5143000.0	11352	18885
5147000.0	1722	19365
5156000.0	16464	485
5170000.0	1134	4615
5176000.0	2127	148
5183000.0	12376	6966
5185000.0	12603	19903
5189000.0	1249	1825
5210000.0	19261	11490
5211000.0	15763	12281
5212000.0	12022	20302
5212000.0	6898	935
5217000.0	7269	17438
5222000.0	9332	148
5223000.0	19263	1687
5232000.0	4555	1840
5236000.0	3840	11349
5244000.0	17884	15205
5245000.0	18288	13537
5250000.0	15905	7751
5261000.0	11485	7454
5262000.0	19979	5177
5272000.0	16030	8516
5282000.0	1146	18657
5292000.0	18547	18740
5295000.0	16042	13170
5302000.0	15791	4890
5323000.0	15945	10139
5331000.0	16893	16673
5333000.0	12023	4456
5337000.0	13932	206
5338000.0	9359	13537
5342000.0	337	6428
5353000.0	15687	2243
5355000.0	16378	2318
5365000.0	16973	10099
5373000.0	12800	10111
5383000.0	6425	17142
5384000.0	18431	2824
5385000.0	5380	12399
5396000.0	6507	19226
5398000.0	8270	8042
5401000.0	3575	9886
5409000.0	18406	1124
5411000.0	12390	6216
5425000.0	9827	8818
5445000.0	7450	15154
5466000.0	13398	17105
5470000.0	18046	18695
5473000.0	7800	17267
5483000.0	10296	17664
5484000.0	3206	4517
5492000.0	3077	5451
5515000.0	5306	3511
5524000.0	11796	14530
5534000.0	8039	4489
5535000.0	1374	8434
5536000.0	8958	13867
5538000.0	7414	19532
5539000.0	9667	7132
5544000.0	6152	18191
5552000.0	7373	14926
5559000.0	13977	18094
5565000.0	8070	931
5572000.0	5932	9160
5573000.0	18222	3073
5581000.0	14447	3252
5585000.0	17742	14666
5589000.0	14772	4568
5601000.0	19272	19187
5603000.0	8129	14782
5610000.0	10895	1330
5615000.0	18035	13206
5620000.0	5839	871
5627000.0	26	20113
5631000.0	14779	7733
5634000.0	7269	1535
5635000.0	2273	14903
5640000.0	13079	15206
5649000.0	6542	3463
5653000.0	13787	1992
5653000.0	9059	5687
5653000.0	11524	19113
5655000.0	10378	14489
5663000.0	15554	18620
5674000.0	15192	14557
5682000.0	4089	9254
5686000.0	4374	4614
5687000.0	9844	16468
5693000.0	7107	7893
5703000.0	9133	13768
5704000.0	12809	7202
5706000.0	7892	15808
5721000.0	13981	1038
5723000.0	10162	17125
5728000.0	15455	17181
5731000.0	4013	687
5735000.0	17240	11718
5749000.0	12376	571
5776000.0	3096	12056
5776000.0	1081	20353
5777000.0	6040	10387
5778000.0	9854	16633
5788000.0	17035	6674
5792000.0	10726	154
5800000.0	5075	2444
5804000.0	14152	2302
5806000.0	10099	5192
5811000.0	15427	7393
5815000.0	10329	9890
5820000.0	12724	3126
5822000.0	6656	17498
5823000.0	3193	15640
5832000.0	10275	13736
5836000.0	15725	18373
5839000.0	5236	15734
5841000.0	931	4095
5842000.0	2385	4360
5845000.0	15950	8227
5854000.0	18256	687
5872000.0	9160	10705
5874000.0	2129	6768
5880000.0	1730	10357
5885000.0	5739	10340
5886000.0	5306	18726
5890000.0	16914	2164
5892000.0	19164	16868
5894000.0	7593	14777
5901000.0	17899	14710
5905000.0	15981	13763
5909000.0	5799	14557
5921000.0	20241	15732
5931000.0	1915	15782
5936000.0	16488	1343
5945000.0	9057	10823
5949000.0	15467	5631
5954000.0	13495	5769
5956000.0	12714	13942
5960000.0	10431	9706
5960000.0	15339	16254
5961000.0	10548	6239
5965000.0	17949	3591
5968000.0	10190	17455
5973000.0	261	10424
5977000.0	12691	3254
5981000.0	18021	8392
5981000.0	17097	4929
5986000.0	10113	20746
5994000.0	5790	10695
5995000.0	2637	7464
5998000.0	13746	14200
6001000.0	4219	12114
6016000.0	3952	10695
6025000.0	9138	12544
6026000.0	14926	5305
6027000.0	1942	20701
6028000.0	7202	7838
6036000.0	11121	11015
6043000.0	5398	4289
6046000.0	18868	1494
6070000.0	16680	5410
6073000.0	425	14675
6074000.0	7359	4386
6074000.0	10443	267
6082000.0	15790	14410
6085000.0	19587	19692
6090000.0	1122	5009
6090000.0	9624	8277
6095000.0	16801	13609
6098000.0	14728	13478
6101000.0	14813	13768
6104000.0	7056	19426
6109000.0	15867	18950
6110000.0	5902	1674
6115000.0	15948	16263
6120000.0	6679	16434
6131000.0	16611	19526
6133000.0	4279	14675
6134000.0	12162	10536
6154000.0	16556	6374
6163000.0	19264	9972
6164000.0	1178	13225
6167000.0	2857	12149
6176000.0	11463	11532
6184000.0	890	3745
6189000.0	5370	11122
6191000.0	10013	8277
6192000.0	19802	5675
6200000.0	9306	13882
6207000.0	2533	8925
6211000.0	9868	13768
6218000.0	6908	8800
6219000.0	13221	20321
6228000.0	6572	5177
6235000.0	15434	2654
6250000.0	3964	17366
6257000.0	13922	15889
6259000.0	352	18658
6268000.0	10343	20689
6283000.0	9140	16165
6283000.0	13329	8959
6284000.0	15946	11075
6286000.0	20023	8531
6288000.0	362	13671
6291000.0	20119	9950
6306000.0	16071	15906
6307000.0	1220	16446
6336000.0	20371	20001
6340000.0	4208	19320
6345000.0	10719	18760
6347000.0	19090	19543
6350000.0	16056	1444
6352000.0	6695	14550
6365000.0	12138	17185
6394000.0	17036	6706
6399000.0	19950	20197
6413000.0	2435	931
6413000.0	18271	783
6428000.0	15993	15995
6439000.0	15554	2956
6447000.0	2122	6460
6457000.0	13972	6459
6460000.0	3106	9269
6460000.0	7921	11502
6462000.0	16318	17535
6469000.0	1929	19216
6474000.0	7932	3408
6476000.0	19551	2916
6491000.0	5132	9104
6496000.0	4492	12525
6505000.0	11995	680
6511000.0	13941	13145
6517000.0	14714	862
6518000.0	13118	8120
6519000.0	20428	12383
6520000.0	10093	5483
6521000.0	16309	11835
6523000.0	13431	144
6533000.0	10534	20091
6538000.0	11566	14463
6540000.0	5803	6175
6544000.0	3240	6529
6558000.0	10256	17105
6563000.0	19128	17360
6564000.0	6943	16374
6564000.0	15463	8072
6568000.0	1090	3007
6569000.0	8765	125
6572000.0	2473	2887
6584000.0	5532	10695
6584000.0	10333	20114
6589000.0	2533	15165
6610000.0	19123	7989
6617000.0	13075	6056
6622000.0	12347	1412
6624000.0	11359	9154
6625000.0	19728	5907
6627000.0	12720	8694
6628000.0	16047	7170
6633000.0	10568	13768
6640000.0	9152	4553
6645000.0	17607	4377
6662000.0	9340	9018
6666000.0	8666	15763
6670000.0	2628	19251
6672000.0	4340	1289
6675000.0	15700	20560
6677000.0	16030	5021
6685000.0	6552	14954
6699000.0	10471	15782
6700000.0	4990	7831
6709000.0	9808	6252
6717000.0	10536	5146
6734000.0	13988	16801
6737000.0	6579	19128
6743000.0	7026	14137
6745000.0	4803	8913
6745000.0	9951	18902
6751000.0	1551	19871
6752000.0	16122	7752
6752000.0	2443	20449
6756000.0	6233	5574
6767000.0	10944	20764
6775000.0	2236	2998
6780000.0	12286	7759
6786000.0	4915	20097
6786000.0	19713	18889
6787000.0	7384	10210
6804000.0	6685	5010
6808000.0	14813	13610
6816000.0	6632	13768
6818000.0	8845	8410
6831000.0	737	19981
6833000.0	6701	1082
6848000.0	16301	2853
6852000.0	2350	8790
6857000.0	9081	19132
6859000.0	5026	11816
6860000.0	20325	4837
6864000.0	14871	9595
6865000.0	16199	10338
6869000.0	6425	19226
6873000.0	15947	8837
6874000.0	20397	13631
6876000.0	3329	13982
6877000.0	12390	14931
6890000.0	19364	15373
6891000.0	18438	3787
6892000.0	3567	6476
6892000.0	12402	9901
6900000.0	18163	19941
6904000.0	17272	17476
6905000.0	15971	3669
6911000.0	4048	16395
6913000.0	8022	20180
6920000.0	12428	2469
6920000.0	3637	476
6948000.0	5635	8064
6954000.0	16206	6846
6962000.0	14125	3661
6964000.0	10437	16471
6965000.0	19350	14501
6971000.0	3970	17280
6976000.0	12014	6059
6978000.0	3591	19752
6980000.0	15342	7683
6984000.0	20336	12193
6989000.0	4450	11435
7000000.0	14158	18435
7009000.0	9957	11898
7009000.0	4666	20091
7013000.0	1357	5077
7015000.0	19752	9708
7016000.0	9855	8501
7030000.0	14293	2300
7031000.0	2993	340
