time_ms	origin	dest
1917000.0	3805	1423
1922000.0	6265	8070
1928000.0	6273	726
1939000.0	3750	6628
1943000.0	8115	5520
1945000.0	5032	584
1952000.0	1777	7365
1961000.0	1478	4031
1964000.0	1026	6695
1973000.0	5892	864
1977000.0	797	751
1980000.0	8291	4515
1983000.0	1468	5463
1984000.0	8575	1154
1993000.0	1448	6236
1996000.0	219	1154
2003000.0	6161	494
2011000.0	4656	3010
2019000.0	4225	9440
2031000.0	3621	1145
2032000.0	6198	3620
2036000.0	1415	9399
2039000.0	910	377
2039000.0	9403	6628
2040000.0	8790	1909
2046000.0	306	8309
2047000.0	9153	384
2052000.0	391	3620
2062000.0	6249	1867
2066000.0	6247	1519
2079000.0	673	1533
2079000.0	7312	2082
2088000.0	5123	3623
2100000.0	5082	864
2108000.0	85	1154
2109000.0	7245	3996
2113000.0	5744	6628
2115000.0	1249	4026
2115000.0	5800	5573
2137000.0	9551	377
2139000.0	4962	7815
2139000.0	2392	5351
2147000.0	1518	864
2156000.0	19	1154
2160000.0	537	3927
2167000.0	9457	4108
2173000.0	9251	3710
2179000.0	1893	494
2181000.0	5213	4673
2184000.0	8727	1858
2206000.0	2999	1154
2221000.0	7538	7874
2221000.0	9392	584
2222000.0	9248	7844
2226000.0	4161	3192
2227000.0	7171	4002
2236000.0	5123	1582
2237000.0	6782	2974
2239000.0	3752	8199
2252000.0	491	3615
2253000.0	1297	8596
2266000.0	6625	8111
2274000.0	5407	5017
2278000.0	4574	4699
2279000.0	6282	6695
2282000.0	6	5992
2284000.0	6407	5113
2291000.0	4557	2735
2293000.0	90	1845
2294000.0	6677	2823
2297000.0	6633	1867
2304000.0	9064	7485
2306000.0	5406	1355
2312000.0	5094	9070
2316000.0	6190	5943
2319000.0	5007	1749
2322000.0	8484	3228
2337000.0	1490	1891
2342000.0	6102	7884
2342000.0	9439	3215
2347000.0	6281	377
2350000.0	7403	864
2351000.0	6611	7213
2354000.0	5644	4511
2356000.0	6764	3034
2363000.0	8441	2598
2369000.0	8818	751
2370000.0	5894	4673
2372000.0	3270	8596
2375000.0	5505	5064
2378000.0	3269	5791
2379000.0	6764	9205
2387000.0	2686	4673
2388000.0	5653	1520
2392000.0	6109	3620
2392000.0	3727	9236
2394000.0	969	864
2403000.0	7214	1154
2407000.0	9036	1154
2430000.0	2185	3578
2441000.0	9393	1026
2444000.0	1665	4194
2448000.0	8784	6467
2449000.0	4027	5471
2454000.0	3116	6628
2461000.0	8528	3620
2463000.0	802	1261
2472000.0	6205	1154
2473000.0	7941	6895
2478000.0	7239	1867
2504000.0	6771	9024
2517000.0	2976	377
2517000.0	9413	7301
2518000.0	3621	4673
2529000.0	2106	6628
2546000.0	2371	377
2550000.0	5922	4470
2555000.0	7150	809
2555000.0	7553	1522
2564000.0	7166	4383
2580000.0	1478	8399
2581000.0	5770	7921
2586000.0	6070	7442
2590000.0	6619	4037
2592000.0	1863	3620
2597000.0	1908	811
2600000.0	5943	4134
2607000.0	6404	2370
2612000.0	8071	6347
2613000.0	4644	2855
2617000.0	1494	921
2618000.0	8139	1124
2623000.0	4208	4016
2623000.0	3545	1423
2627000.0	5032	7971
2628000.0	4245	1536
2631000.0	5400	1154
2632000.0	668	3358
2637000.0	8904	2195
2646000.0	1607	3520
2648000.0	6157	7472
2649000.0	7195	6628
2652000.0	6628	7727
2653000.0	5897	238
2653000.0	3823	1154
2667000.0	5816	4130
2681000.0	8633	5336
2691000.0	3296	8175
2696000.0	537	1154
2708000.0	1620	1423
2712000.0	2182	1154
2716000.0	1587	3620
2718000.0	7154	1154
2729000.0	1445	1154
2733000.0	8969	377
2738000.0	5827	8983
2738000.0	3267	3041
2745000.0	7600	864
2746000.0	7269	5855
2750000.0	3857	3247
2758000.0	7876	578
2768000.0	124	1154
2775000.0	5407	3648
2780000.0	6312	7282
2787000.0	8069	1920
2787000.0	4964	5063
2791000.0	1787	584
2803000.0	5151	4860
2815000.0	281	7464
2819000.0	3193	2735
2819000.0	6436	864
2821000.0	4648	7360
2821000.0	1430	5522
2828000.0	1288	9070
2840000.0	9167	3192
2847000.0	2915	751
2872000.0	2185	1522
2873000.0	5953	6073
2892000.0	7885	9358
2892000.0	5790	8397
2892000.0	4486	8882
2902000.0	6541	8885
2907000.0	4971	1154
2917000.0	4504	864
2921000.0	8468	3946
2939000.0	5891	8184
2951000.0	4482	6622
2957000.0	776	3620
2963000.0	205	150
3004000.0	8199	3562
3004000.0	9413	4260
3008000.0	3731	2823
3015000.0	391	9399
3029000.0	9165	1015
3034000.0	3540	5943
3037000.0	2105	3247
3043000.0	6270	3279
3047000.0	572	6695
3053000.0	7977	4986
3057000.0	3026	2829
3063000.0	1891	6053
3064000.0	813	4673
3071000.0	4662	3730
3072000.0	9210	4584
3075000.0	3090	7283
3090000.0	5387	3620
3098000.0	5998	264
3103000.0	541	1154
3108000.0	797	1732
3113000.0	7476	3176
3116000.0	1803	6213
3121000.0	784	6628
3122000.0	8784	2966
3126000.0	5213	1387
3132000.0	1744	6194
3142000.0	2390	541
3164000.0	979	6405
3169000.0	842	6347
3170000.0	7208	6664
3175000.0	1035	5999
3188000.0	6453	1154
3216000.0	6343	1873
3217000.0	3893	7185
3232000.0	1614	7811
3236000.0	1198	6701
3243000.0	1659	6628
3244000.0	2958	6695
3254000.0	1686	2387
3266000.0	5930	5814
3268000.0	7438	5545
3270000.0	8549	1154
3276000.0	5246	3215
3291000.0	6830	1154
3294000.0	1141	3922
3295000.0	3034	5814
3297000.0	2181	5999
3305000.0	675	5943
3309000.0	6060	864
3314000.0	4574	3620
3325000.0	4189	7882
3336000.0	2229	3261
3340000.0	3006	3773
3342000.0	9439	2457
3344000.0	2481	1124
3349000.0	5900	8419
3369000.0	7774	5017
3371000.0	6826	761
3372000.0	4502	6189
3383000.0	4185	7370
3386000.0	4237	6181
3388000.0	1243	7720
3399000.0	4213	436
3406000.0	3621	2819
3414000.0	8089	7327
3418000.0	6110	2472
3425000.0	7971	4755
3425000.0	2861	4860
3428000.0	4959	864
3442000.0	4039	8123
3454000.0	5568	5076
3457000.0	812	6628
3466000.0	6045	4858
3474000.0	1604	864
3476000.0	1005	1522
3478000.0	1444	1154
3481000.0	5009	3141
3499000.0	7883	1018
3500000.0	384	9039
3501000.0	3159	8363
3526000.0	79	228
3537000.0	4309	864
3545000.0	9532	878
3547000.0	7154	3578
3550000.0	3051	6695
3552000.0	7794	8399
3553000.0	1613	751
3555000.0	646	481
3558000.0	4260	6695
3558000.0	6216	1422
3567000.0	3254	3831
3569000.0	6060	5559
3580000.0	3937	2607
3595000.0	2373	2996
3606000.0	6248	864
3607000.0	2884	5995
3610000.0	3395	6181
3620000.0	5690	9167
3622000.0	9218	6782
3629000.0	6074	8339
3635000.0	5138	1546
3642000.0	2940	7700
3642000.0	4150	6952
3648000.0	2867	6939
3654000.0	6236	1154
3659000.0	8277	864
3669000.0	6161	9440
3672000.0	3296	7321
3673000.0	6541	3620
3687000.0	1881	5383
3693000.0	7794	846
3702000.0	4127	5309
3704000.0	7315	4858
3711000.0	7327	273
3717000.0	8092	864
3719000.0	8149	6628
3726000.0	3266	1520
3727000.0	1437	1154
3733000.0	5082	4521
3740000.0	6270	2085
3746000.0	802	6628
3747000.0	5346	7511
3748000.0	2100	7601
3768000.0	1402	6628
3769000.0	6491	864
3770000.0	8122	6628
3770000.0	2181	8144
3778000.0	6189	7321
3781000.0	3193	6628
3785000.0	4646	6194
3785000.0	5002	1439
3785000.0	5570	2961
3791000.0	309	6874
3803000.0	6701	7804
3812000.0	5003	5056
3817000.0	8148	642
3820000.0	6623	2139
3829000.0	4611	4328
3842000.0	5775	7081
3842000.0	1391	4552
3847000.0	7286	6628
3848000.0	3340	4193
3855000.0	2695	5470
3859000.0	9399	4560
3860000.0	7241	7841
3863000.0	2539	2100
3864000.0	4419	5568
3867000.0	7208	3620
3879000.0	3396	1423
3885000.0	1412	1154
3886000.0	3256	5644
3895000.0	2639	7509
3899000.0	4088	6695
3899000.0	1442	1544
3905000.0	7865	6628
3909000.0	6014	501
3912000.0	646	3800
3912000.0	3241	9413
3912000.0	7226	6636
3919000.0	2472	4059
3925000.0	1184	5426
3926000.0	7941	3246
3928000.0	535	4982
3929000.0	4236	1154
3932000.0	5993	2818
3949000.0	7600	8016
3951000.0	4657	3418
3951000.0	6201	6164
3958000.0	889	3247
3960000.0	7773	864
3973000.0	5930	3620
3977000.0	2539	9445
3993000.0	4664	3578
3996000.0	5720	1154
3998000.0	5690	1233
4017000.0	4424	1867
4019000.0	5126	864
4030000.0	9093	578
4032000.0	8356	2708
4043000.0	9393	3192
4045000.0	3571	2185
4052000.0	3114	864
4057000.0	5504	864
4068000.0	2539	6435
4078000.0	4237	6809
4091000.0	5087	751
4098000.0	6624	4860
4106000.0	2660	9340
4124000.0	150	9018
4126000.0	6022	4035
4130000.0	4186	4840
4136000.0	1875	864
4138000.0	6198	1154
4140000.0	7879	8596
4146000.0	9151	725
4147000.0	2775	1423
4150000.0	1498	8882
4151000.0	8089	5943
4157000.0	2174	1154
4169000.0	1478	9262
4184000.0	8550	864
4184000.0	6944	751
4193000.0	907	5213
4194000.0	6600	3051
4196000.0	4970	6628
4199000.0	3801	2686
4206000.0	8485	6597
4221000.0	9533	1423
4225000.0	3234	8676
4229000.0	7184	553
4231000.0	7896	9178
4233000.0	3957	6601
4235000.0	7098	1154
4271000.0	1787	5256
4280000.0	4930	559
4280000.0	5006	1154
4296000.0	4972	1423
4299000.0	7879	3822
4300000.0	2180	2182
4300000.0	1602	7157
4308000.0	2508	8540
4311000.0	7312	5159
4324000.0	1550	3657
4325000.0	2385	1517
4335000.0	3621	1039
4342000.0	4185	5943
4350000.0	5770	3620
4353000.0	5682	864
4354000.0	782	3578
4356000.0	3875	751
4360000.0	8030	3620
4390000.0	4220	751
4393000.0	1670	1962
4397000.0	7947	1423
4400000.0	1430	5369
4401000.0	1243	7315
4404000.0	5652	864
4405000.0	3538	9358
4410000.0	6487	6628
4423000.0	7154	52
4426000.0	656	1136
4442000.0	5346	751
4455000.0	9386	6272
4463000.0	5625	6548
4466000.0	6218	3535
4483000.0	7343	7422
4493000.0	5403	2850
4494000.0	5740	1752
4505000.0	8584	1154
4511000.0	2942	4860
4517000.0	5953	1154
4517000.0	2079	8672
4520000.0	1800	6411
4523000.0	4225	665
4527000.0	9234	1467
4549000.0	1594	8397
4551000.0	1121	5632
4559000.0	5652	864
4561000.0	4175	881
4564000.0	3823	3620
4577000.0	4506	1154
4579000.0	6102	4581
4582000.0	3540	5437
4586000.0	6804	3875
4595000.0	2845	4703
4599000.0	3340	1218
4607000.0	6270	4026
4623000.0	4088	6695
4625000.0	5434	3205
4635000.0	2398	6182
4654000.0	9211	3183
4657000.0	2477	736
4663000.0	2488	3136
4668000.0	3934	9056
4681000.0	2182	5490
4688000.0	4928	848
4689000.0	878	6169
4697000.0	8120	5130
4731000.0	5931	7440
4737000.0	656	1154
4743000.0	3266	1508
4763000.0	797	1218
4766000.0	3548	864
4768000.0	3531	7123
4774000.0	5101	6483
4774000.0	2091	6618
4774000.0	6402	1154
4775000.0	4217	5573
4777000.0	2079	7624
4779000.0	4675	8419
4793000.0	1402	809
4802000.0	2866	2167
4804000.0	6121	7743
4814000.0	8632	5943
4826000.0	3969	5463
4841000.0	667	8688
4854000.0	3620	1423
4856000.0	7977	3875
4856000.0	874	2116
4859000.0	7209	6628
4860000.0	6070	1264
4868000.0	9032	552
4868000.0	7714	4234
4870000.0	4863	4002
4874000.0	2370	3773
4875000.0	1423	751
4879000.0	8927	1154
4886000.0	3396	3623
4888000.0	2472	3704
4898000.0	3837	6353
4914000.0	4970	1144
4918000.0	7556	1154
4920000.0	6613	494
4933000.0	4173	3704
4940000.0	4424	7458
4966000.0	2371	4581
4970000.0	7245	6403
4975000.0	2813	9070
4979000.0	7486	7150
4987000.0	9313	4556
4991000.0	5802	864
5001000.0	9032	1451
5004000.0	8509	8743
5005000.0	6611	377
5015000.0	5740	8365
5016000.0	4853	6895
5016000.0	8072	4156
5021000.0	667	1154
5029000.0	3090	949
5045000.0	6343	751
5045000.0	1090	3271
5053000.0	4959	5897
5056000.0	7883	8518
5070000.0	44	2774
5071000.0	572	2665
5080000.0	2836	1066
5084000.0	1305	6964
5088000.0	1556	9439
5096000.0	9371	1522
5097000.0	283	1154
5100000.0	4151	5718
5113000.0	3919	5842
5117000.0	1288	1146
5122000.0	2007	6411
5123000.0	8586	864
5124000.0	8500	1520
5134000.0	2417	4673
5148000.0	8146	2097
5164000.0	2430	7659
5169000.0	8418	6628
5171000.0	6165	7740
5171000.0	1863	1013
5174000.0	3733	5360
5177000.0	3919	3704
5192000.0	4200	1423
5194000.0	8092	1154
5195000.0	1620	1154
5202000.0	7909	9459
5216000.0	9029	9066
5232000.0	6098	5943
5236000.0	1050	4217
5253000.0	5068	8442
5264000.0	8153	4972
5271000.0	9442	873
5273000.0	451	864
5283000.0	4385	377
5286000.0	4149	5463
5289000.0	1402	9064
5290000.0	973	864
5295000.0	101	864
5300000.0	8787	8296
5300000.0	6491	3525
5304000.0	7217	9047
5310000.0	2580	1154
5311000.0	5032	938
5312000.0	5073	1422
5313000.0	1426	3620
5313000.0	5288	8397
5327000.0	1568	6427
5328000.0	1550	1423
5339000.0	2477	1238
5347000.0	7971	5310
5348000.0	8177	864
5352000.0	2056	7736
5374000.0	1508	5495
5378000.0	4970	8419
5393000.0	3195	6405
5393000.0	6190	2390
5394000.0	3805	7754
5403000.0	5682	864
5410000.0	5800	1067
5419000.0	3607	2370
5420000.0	2007	5943
5429000.0	6122	3254
5431000.0	370	8743
5432000.0	6371	8808
5439000.0	1446	2387
5462000.0	5647	1013
5468000.0	5236	3620
5471000.0	4424	3623
5489000.0	5594	7652
5493000.0	2565	864
5493000.0	5117	107
5502000.0	800	1467
5508000.0	150	7539
5515000.0	7312	873
5516000.0	4515	2375
5527000.0	306	6628
5546000.0	1429	1405
5552000.0	4410	9475
5558000.0	2486	864
5559000.0	6624	5351
5560000.0	7151	2665
5565000.0	664	6015
5565000.0	6218	3535
5571000.0	1446	1423
5572000.0	2503	3320
5574000.0	7694	5559
5576000.0	5215	481
5594000.0	0	2631
5602000.0	5720	3215
5610000.0	8661	2370
5614000.0	5502	3620
5615000.0	1616	3623
5623000.0	385	264
5624000.0	7842	7321
5630000.0	2867	1522
5633000.0	1820	6500
5639000.0	7774	5405
5644000.0	3705	7359
5649000.0	614	864
5657000.0	1587	864
5662000.0	7169	3341
5663000.0	3806	1154
5669000.0	5081	3875
5675000.0	8115	1423
5675000.0	1309	2937
5678000.0	9033	3193
5684000.0	1620	9475
5686000.0	6624	3704
5687000.0	7573	1687
5687000.0	1596	6057
5691000.0	3345	1909
5702000.0	8093	1520
5705000.0	7599	1522
5711000.0	6070	377
5715000.0	2503	8443
5719000.0	5790	7403
5736000.0	2976	9146
5739000.0	9029	8466
5748000.0	9029	4076
5748000.0	3265	1154
5757000.0	5384	5017
5761000.0	7981	140
5764000.0	2182	8025
5765000.0	4645	6107
5779000.0	812	7815
5786000.0	4235	6628
5790000.0	35	693
5804000.0	9389	6411
5809000.0	693	751
5814000.0	3029	3620
5822000.0	7976	6123
5836000.0	6121	1154
5840000.0	1296	6154
5849000.0	3730	1144
5864000.0	7397	5608
5884000.0	5652	1154
5884000.0	2139	4534
5887000.0	8153	1154
5903000.0	6386	4860
5905000.0	7885	1126
5907000.0	6074	864
5915000.0	4376	1423
5920000.0	7237	9070
5921000.0	5857	7605
5923000.0	306	1154
5927000.0	8149	4673
5930000.0	3771	1423
5937000.0	8575	7715
5937000.0	3925	3192
5967000.0	99	670
5979000.0	893	59
5979000.0	655	1154
5979000.0	7879	8975
5991000.0	5209	6628
5993000.0	8522	9234
5993000.0	3208	1305
6002000.0	8091	1154
6007000.0	5992	8808
6017000.0	5389	4092
6024000.0	2419	1154
6026000.0	893	8676
6063000.0	9151	1910
6066000.0	6166	1423
6074000.0	5691	1867
6077000.0	6243	9040
6078000.0	6248	1890
6080000.0	4558	6628
6080000.0	1547	1327
6089000.0	4150	6253
6099000.0	247	1154
6099000.0	6771	1403
6101000.0	7556	4860
6107000.0	1297	9237
6113000.0	5789	1423
6115000.0	5528	3620
6120000.0	2958	1154
6121000.0	78	3788
6121000.0	7882	1867
6130000.0	6060	6628
6138000.0	7927	377
6139000.0	5487	6411
6143000.0	6042	9192
6145000.0	3615	5989
6148000.0	1508	6435
6155000.0	5880	1849
6163000.0	3585	9399
6178000.0	6636	5392
6184000.0	7424	3620
6203000.0	9462	9102
6205000.0	5504	5412
6206000.0	6051	5827
6208000.0	1859	6411
6209000.0	5655	7736
6211000.0	7343	7007
6217000.0	5576	7844
6227000.0	6071	5608
6229000.0	668	1154
6236000.0	5664	6661
6252000.0	7315	1154
6284000.0	2509	864
6312000.0	1820	8167
6319000.0	8178	7539
6322000.0	3921	8199
6325000.0	6097	1867
6330000.0	537	3973
6334000.0	2182	1143
6336000.0	8622	751
6342000.0	3090	1423
6345000.0	8430	1154
6345000.0	3618	3620
6347000.0	4419	8365
6353000.0	842	6628
6359000.0	6832	4581
6359000.0	7874	8711
6365000.0	8140	864
6369000.0	6207	6269
6370000.0	6343	3578
6371000.0	4095	8363
6371000.0	5514	4584
6384000.0	4314	8399
6385000.0	9533	3875
6386000.0	6952	1423
6393000.0	3857	5815
6395000.0	145	1154
6401000.0	4818	6628
6401000.0	6198	5056
6405000.0	2081	6411
6410000.0	7677	5619
6421000.0	9274	6411
6431000.0	693	751
6434000.0	370	6628
6437000.0	5063	7213
6444000.0	1471	6405
6453000.0	370	1154
6456000.0	124	9253
6462000.0	5744	5570
6482000.0	4964	1154
6485000.0	5943	864
6491000.0	7171	6014
6491000.0	4159	6798
6494000.0	6101	5992
6506000.0	4239	9087
6506000.0	5277	8450
6510000.0	4550	5573
6518000.0	4159	3523
6518000.0	4247	4824
6521000.0	2498	7736
6521000.0	977	1519
6525000.0	4641	864
6535000.0	5336	6097
6537000.0	5894	5751
6543000.0	1026	8929
6545000.0	1446	1154
6553000.0	2512	2937
6553000.0	7690	864
6554000.0	7896	8419
6555000.0	4557	3676
6561000.0	9524	1125
6583000.0	271	8025
6623000.0	7154	4427
6628000.0	4929	1520
6634000.0	4657	1152
6646000.0	4441	7826
6659000.0	4504	6628
6670000.0	4173	1154
6680000.0	377	8253
6688000.0	9346	7736
6692000.0	9032	5420
6696000.0	87	6695
6697000.0	5405	1520
6700000.0	1636	3620
6702000.0	776	4581
6704000.0	7882	1522
6719000.0	4662	7866
6721000.0	2812	4779
6744000.0	4213	5452
6744000.0	5830	864
6754000.0	6076	1338
6759000.0	1432	377
6759000.0	7865	3828
6767000.0	1890	751
6770000.0	3029	7185
6772000.0	5820	864
6774000.0	6198	1359
6778000.0	3073	3636
6778000.0	7289	1268
6791000.0	6763	864
6793000.0	7321	2479
6819000.0	1478	6287
6823000.0	1432	2451
6823000.0	7842	957
6824000.0	8425	9068
6833000.0	1526	2974
6835000.0	6244	864
6842000.0	5667	1770
6848000.0	5103	864
6848000.0	3969	1343
6851000.0	9392	6166
6851000.0	85	1154
6852000.0	7537	377
6856000.0	5501	1423
6864000.0	8478	1218
6864000.0	219	1282
6866000.0	6270	2986
6871000.0	7310	7141
6875000.0	5646	2234
6878000.0	2829	5412
6880000.0	4150	1154
6890000.0	3265	5623
6899000.0	910	3965
6900000.0	3536	1275
6901000.0	8904	2697
6907000.0	2459	7997
6910000.0	6071	7109
6916000.0	7237	864
6926000.0	1787	1154
6926000.0	5918	7227
6929000.0	4416	9227
6935000.0	2999	1154
6938000.0	6205	5884
6938000.0	6269	3648
6955000.0	3588	1067
6956000.0	4657	2906
6960000.0	3393	5139
6962000.0	5289	2187
6966000.0	66	1154
6967000.0	3823	3623
6974000.0	3154	3704
6983000.0	1483	782
6994000.0	6527	7119
6994000.0	5149	1305
6997000.0	7462	377
7001000.0	2534	9070
7007000.0	7940	3854
7011000.0	6269	6628
7020000.0	7194	6348
7042000.0	4711	751
7047000.0	3340	8029
7048000.0	3930	9312
7049000.0	88	906
7077000.0	1524	1867
7084000.0	8784	8607
7090000.0	9575	8672
7099000.0	6622	1154
7102000.0	5692	1172
7114000.0	7876	6218
7119000.0	2829	8617
7129000.0	5223	1154
7132000.0	6122	7234
7136000.0	1526	4972
7140000.0	5403	4116
7143000.0	2479	5508
7148000.0	4656	977
7148000.0	6600	3620
7153000.0	3615	1423
7154000.0	5087	1327
7165000.0	5790	8672
7169000.0	3267	8080
7169000.0	6014	2697
7171000.0	8787	8802
7179000.0	7241	6348
7184000.0	4180	8647
7187000.0	5216	5943
7194000.0	8525	1893
7208000.0	8144	6628
7224000.0	8203	3735
7237000.0	5468	6411
